target_id,Pm_1_f,Pm_2_f,Pm_3_m,Pm_4_f
XM_015824061.1,0,0,0,0
XM_015824062.1,0,0,0,0
XM_015824063.1,0,0,0,0
XM_015824064.1,0,0,0,0
XM_015824065.2,0,7.11E-07,0,0
XM_015824066.1,0,0,0,0.0216189
XM_015824067.1,0,0,0,0
XM_015824068.1,0,0,0,0
XM_015824069.1,0.364831,0,0.0679648,175.334
XM_015824070.2,0,0.380675,3.62874,0.0459262
XM_015824071.1,0,0,0,0
XM_015824073.1,0,0,0,0
XM_015824074.1,0,0,0.0167198,0
XM_015824075.2,0,0.493665,14.5331,98.9249
XM_015824076.1,0,0,0,0
XM_015824077.1,0,0.581254,0.115336,0.121785
XM_015824078.2,209.525,6.57141,2513.8,0.692592
XM_015824079.2,0,0,0.438934,0.402807
XM_015824080.1,0.0327176,0.325741,0.0122116,0.0257508
XM_015824081.1,0,0,18.9986,0
XM_015824083.1,0,0,39.5949,0
XM_015824084.1,1.85E-05,0.0121096,0,0
XM_015824085.1,0.0691261,0.66991,0,0
XM_015824086.1,0.253103,2.17001,82.9232,0.653955
XM_015824087.1,0,0,9.69773,0
XM_015824088.1,0.070534,0,0.579184,0.0138806
XM_015824089.1,0.102662,0,38.3428,0
XM_015824090.1,0,0,0,0
XM_015824091.1,84.092,2.63227,308.713,142.184
XM_015824092.2,0,0,0,0
XM_015824093.1,0,0,0,0
XM_015824094.1,0,0,0.00773018,3.65727
XM_015824095.1,0.133695,0,0.0249532,0
XM_015824096.1,0,0,0,0
XM_015824097.1,0.0330283,1.02051,1.91063,0.00432744
XM_015824099.1,0,0,0,0
XM_015824100.1,0,0.910643,2.05221,0
XM_015824101.1,0,0.190143,49.4949,0.029458
XM_015824103.1,0,0,10.2427,0
XM_015824104.1,0,0,0.0150603,0
XM_015824105.2,0,0.233644,0.00865991,0.0273786
XM_015824108.1,0,0,0,0
XM_015824112.1,0,0.820831,0.0684846,0
XM_015824113.1,0,0,0,0.00136956
XM_015824114.1,0,0,0,0.00768181
XM_015824115.1,0.0740722,0,4.78357,0.0584306
XM_015824116.2,0.0461739,0.446218,0.103409,235.721
XM_015824117.1,0,0,0.0381725,0
XM_015824118.1,0.101086,1.84229,117.402,74.259
XM_015824119.1,0.0091562,0,0,0
XM_015824120.1,0,0,0,0
XM_015824122.1,0.0187623,0,23.9348,0.0221338
XM_015824123.1,0.0395071,0.38631,0.0147461,0
XM_015824124.1,0.00943717,0.0974837,0.00704417,24.929
XM_015824125.1,0.051781,0.518872,0.0289897,0.0407397
XM_015824126.2,0,0,0,0.0287932
XM_015824127.1,0,0.042219,63.2812,0.0454265
XM_015824128.1,0,0.50563,0,0
XM_015824129.1,0,0,0,0
XM_015824130.1,0,0,0,0
XM_015824132.2,0.179951,3.18719,0.201498,0.538298
XM_015824133.1,0,1.66896,5.98437,0
XM_015824134.1,0,0,0,0
XM_015824135.1,0,0,0,0
XM_015824137.2,0.123101,1.04957,67.8484,0.0486797
XM_015824138.1,0,0,0.119333,0.025204
XM_015824139.2,0,0,0.0420529,0
XM_015824140.1,211.576,0,14.6127,0.0313416
XM_015824141.1,0,0.392522,0.0300028,0
XM_015824144.1,410.573,1.38161,0.222359,0.0413776
XM_015824145.1,0,0,0,0
XM_015824149.1,0,0.349713,54.5146,0
XM_015824150.1,0,0,0,0
XM_015824151.1,0,0,0,0
XM_015824152.1,0,0,0,0
XM_015824153.1,0.0534841,0.362612,13.3809,9.90542
XM_015824154.1,24.8632,9.40701,205.759,317.03
XM_015824155.1,0,0.255581,1.02736,0
XM_015824156.2,0.181825,0.814646,220.342,0.107672
XM_015824158.1,0.0252245,1.00465,0.123956,302.07
XM_015824159.1,0.0651686,0,0.0486474,0.0256456
XM_015824160.1,0.0984605,1.97574,0.431573,0
XM_015824161.1,0,0,2.05158,0
XM_015824163.2,0.0546309,0.273007,0.0101951,0.0107463
XM_015824164.2,0,0,1.30269,0
XM_015824165.2,0.168827,1.96565,54.8734,0.166055
XM_015824169.1,0,0,0,0
XM_015824170.1,0.329818,4.82283,64.4765,0.340865
XM_015824171.1,0.0791523,0.52829,73.0682,4.8783
XM_015824172.1,0,0,297.245,0
XM_015824173.2,1.07614,5.06339,40.5968,5.39774
XM_015824175.1,0,0,0.0644597,0
XM_015824176.1,0,0,0.0261179,0.02759
XM_015824177.1,0.0498178,0.478374,0.0743808,245.72
XM_015824178.1,0,0,0,0
XM_015824180.1,0,0,0,0
XM_015824181.1,0,0,0,0
XM_015824182.1,0,0,0,0
XM_015824183.1,0,0,0,0
XM_015824184.1,6.28595,2.49302,16.2409,8.75427
XM_015824185.2,0,0,0.228807,0.0344829
XM_015824187.1,0,0,0.0124899,0
XM_015824188.1,0,0,0,0
XM_015824189.1,0,0,2.99949,0.00252663
XM_015824190.1,2.37723,11.0713,577.135,1161.9
XM_015824191.1,0,0,1.70054,0.0109971
XM_015824192.1,0.0481834,0.928003,71.7063,0.0189776
XM_015824194.1,0.648352,6.59677,50.4657,0.426954
XM_015824195.1,0,0,0,0
XM_015824196.1,0,0,25.3685,13.7031
XM_015824198.2,6.70813,0,0,0
XM_015824199.2,0.496299,5.21903,503.841,1.16977
XM_015824200.1,0.346846,2.011,0.0013515,372.425
XM_015824201.1,0.545177,5.73302,75.5362,655.606
XM_015824202.1,7.09E-05,0.0227424,62.3049,3.30E-05
XM_015824203.1,0.178186,1.03016,0.225611,0.0981918
XM_015824204.1,0,0,0,0
XM_015824205.2,0,1.22064,0,0
XM_015824206.1,0,0,12.3659,0
XM_015824207.2,0.179624,0,34.202,0
XM_015824208.1,0,0.904164,0,0.0737805
XM_015824209.2,528.229,8.71532,955.65,100.003
XM_015824210.1,0.358545,0.789986,28.6578,205.821
XM_015824211.1,0.188342,1.55716,76.7761,0.0741131
XM_015824214.2,114.15,2.99517,83.8535,115.577
XM_015824215.1,0,0,0.028051,0
XM_015824216.1,0.0206641,0,0.200523,0
XM_015824217.1,0,0,0,0
XM_015824218.1,0,0,0,0.670186
XM_015824219.1,0,0,0,0
XM_015824220.1,0,0,0.472143,0.0750948
XM_015824222.2,0.578549,1.49466,373.711,0.305894
XM_015824223.1,1.01678,0.345242,1.37248,0.0133264
XM_015824224.1,0,0,0,0
XM_015824225.1,0,0,0,0
XM_015824226.1,0,0,0,0
XM_015824227.1,0,0,0,0
XM_015824228.1,0,0,0.0208631,0
XM_015824229.1,0.111908,0,0.0417788,0
XM_015824230.2,0,0,4.44528,0
XM_015824231.1,0,0.655803,4.80959,0
XM_015824232.1,0.258697,1.55721,230.457,0.17017
XM_015824233.1,0,0,0,0
XM_015824234.1,0,0,0.0446034,0
XM_015824235.1,0,0,0,0
XM_015824236.1,0,0,0.809377,0.0167411
XM_015824237.1,0,6.46E-09,0,0
XM_015824238.1,0,0,0,0
XM_015824239.1,6.544,0.852234,0.0655729,224.34
XM_015824240.1,0,0,0,0.0151366
XM_015824241.1,0.0467437,0,0,0.0368182
XM_015824242.1,0,1.28616,21.6633,0.040376
XM_015824243.2,0.139958,0,39.973,0.128612
XM_015824244.1,0,0.957958,0,0
XM_015824245.1,0.130661,0,0,0
XM_015824246.1,0.0596449,1.68927,0.066792,0.0235065
XM_015824247.1,0.108157,0.315649,10.1666,88.5453
XM_015824248.1,1105.25,45.6191,5467.07,816.827
XM_015824249.1,0.0767585,0,57.336,0
XM_015824251.2,0,1.21996,12.9274,0
XM_015824252.1,0,0,0,0.000770094
XM_015824253.1,0,0,10.5926,0.0174685
XM_015824254.1,0,0,0,0
XM_015824255.1,0,0.342434,0.05184,0.0409975
XM_015824256.1,0,0,0,0.016269
XM_015824258.1,0.0957428,0.962816,60.0661,0.0376597
XM_015824259.2,5.69E-09,0,0,3.58E-09
XM_015824260.2,0,0.0742599,0,0.00174269
XM_015824261.2,0.090433,0.363269,59.2289,0.0516714
XM_015824262.1,0.274027,4.53885,181.134,0.203669
XM_015824263.1,0,0,0,0
XM_015824264.1,0.0343906,0.339363,0,0
XM_015824265.1,0.0574383,0.734869,13.0874,52.202
XM_015824266.1,0,0,0,0
XM_015824269.1,0,0,0,0
XM_015824270.1,0,0,4.14898,0
XM_015824271.1,0,0,0,0
XM_015824272.1,0.109582,1.5485,53.3818,195.375
XM_015824274.1,0.114681,0,23.1715,0.0902878
XM_015824275.1,0,0.39747,0,0
XM_015824276.1,0,0,0,0
XM_015824277.1,0,0,0,0
XM_015824278.1,0,0,0,0
XM_015824279.1,0,0,0,0
XM_015824280.1,0,0,0,0
XM_015824281.1,0.0380652,0.186583,0.0142078,0.0149842
XM_015824282.1,0.0380652,0.186583,0,0.0149842
XM_015824283.1,0,0.731209,0.029931,0
XM_015824284.1,0,0,0,0
XM_015824285.1,7.57E-07,0,0,0
XM_015824286.1,0.0117206,0,0,0
XM_015824288.1,0,0,0,0
XM_015824289.1,0,0,0,0
XM_015824290.1,0.160833,1.22158,26.2019,0.0790617
XM_015824291.1,0.21209,2.0632,7.88469,0.517748
XM_015824292.1,0,0,0,0
XM_015824293.1,0,0,39.3223,0.0287109
XM_015824294.2,0.115912,0,96.162,4.68465
XM_015824295.1,0.103796,0.26628,38.3124,3.32035
XM_015824296.2,0,0.817702,0,0
XM_015824297.1,0,0,0,0
XM_015824298.1,0,0,0.0303367,0
XM_015824299.1,0,0,0,0
XM_015824301.1,0,0,0,0
XM_015824302.1,0,0,0,0
XM_015824303.1,0,0,0,0.113723
XM_015824304.2,0.00809075,0.251361,0.00302929,33.2706
XM_015824305.1,0,0,0.0541856,0
XM_015824306.1,0.172313,0.418575,39.603,0.118735
XM_015824307.2,0,0,0,0.022231
XM_015824308.1,0,0,0,0
XM_015824309.1,0.0580102,0.549195,7.08073,0
XM_015824310.1,0,0.227875,0.0928052,0
XM_015824311.1,0,0,0.0722014,0
XM_015824312.2,0,0,38.0343,0.0206705
XM_015824313.1,858.234,3.86124,236.877,0.269674
XM_015824314.1,0.122406,0.491891,157.242,0.105928
XM_015824315.1,0,0,0,0
XM_015824316.2,0,0,0,0
XM_015824317.1,0.336111,4.3854,198.059,35.1173
XM_015824318.1,0,0,0,0
XM_015824319.1,0,0,0,0
XM_015824320.1,0,0,0,0
XM_015824321.1,0,0,0,0
XM_015824322.1,0.196378,0.796182,10.5763,0.170315
XM_015824323.2,0.0415606,0.404913,4.82443,0.0654528
XM_015824325.1,0.272067,0.518349,31.3501,221.447
XM_015824326.1,0,0,0.00880181,0.00927591
XM_015824327.1,0,0,0,0
XM_015824329.1,0,0,0,0
XM_015824330.1,0,5.26E-06,0,0
XM_015824331.1,0.083564,1.11249,35.618,0.0438351
XM_015824332.1,0.134516,0,27.3689,0.212844
XM_015824333.1,0,0,0,0
XM_015824334.1,0,0,2.71649,0
XM_015824335.1,0,0,0,0
XM_015824337.1,0,0,0,0
XM_015824338.1,0.0679371,0.335452,26.2446,0.0267371
XM_015824339.1,0,1.16243,83.6239,0.165801
XM_015824340.1,555.586,2.54532,99.8951,4.70676
XM_015824341.1,0,0,0,0
XM_015824342.1,0.0523079,0.523901,1.51304,0.0205774
XM_015824343.2,0.0666473,0,0.0124378,0.0131143
XM_015824344.1,0,0,0,0
XM_015824346.1,0,0,0.0346392,0
XM_015824347.1,0.115462,0.546814,18.5972,0
XM_015824349.1,223.572,0.938941,0.091084,1.92228
XM_015824351.1,0,0,49.7104,0.030976
XM_015824352.1,0.0627662,1.17881,1.33547,0.0247408
XM_015824353.1,0,0,0,0
XM_015824354.1,0,0,0.0392274,0
XM_015824355.1,368.194,12.9056,745.6,215.093
XM_015824356.1,0,0,0.00898137,0.0189307
XM_015824357.1,0,1.82568,190.769,234.41
XM_015824358.1,0.701774,0,26.3897,57.0945
XM_015824359.2,0.179565,1.61194,10.893,0.24809
XM_015824360.1,0.121096,0.570733,84.2349,157.094
XM_015824361.1,0.908386,2.50116,23.0013,492.228
XM_015824362.1,0,0,15.4377,0
XM_015824363.2,0,0,0,0
XM_015824364.1,0,0,0,0
XM_015824365.1,0,0,0.0623239,0
XM_015824367.1,121.727,2043.57,6.64362,15.7378
XM_015824368.1,0,0,71.4079,0.110747
XM_015824369.1,0,0,70.3977,0
XM_015824370.1,0,0,0,0
XM_015824371.2,0.0968525,0.302234,4.51777,0.122383
XM_015824372.2,0.0968525,0.302234,17.1983,0
XM_015824373.2,0,0,0,0
XM_015824375.1,0,0,0,0
XM_015824376.2,0,0,0,0
XM_015824377.1,0,0,0,0
XM_015824378.1,0.0139965,0.286709,26.0405,1.89284
XM_015824379.1,0,0,0,0
XM_015824380.1,0,0,35.633,0
XM_015824381.1,0.181339,1.13975,30.9921,0.0714702
XM_015824382.1,0.0521274,0.498543,43.2732,0.0205353
XM_015824383.1,0.0534436,2.54983,1.57595,0.0210554
XM_015824384.1,0,0,0,0.0827449
XM_015824385.1,0,1.76193,0.0893962,0
XM_015824387.2,0.0181107,0,0.951847,0.424083
XM_015824389.1,0.0564744,0.563497,0.200244,0
XM_015824391.1,0.2227,0,0,0
XM_015824393.1,0,0,0,0
XM_015824394.1,0.115001,0,22.4292,85.5136
XM_015824395.1,0,0,0.000441687,0
XM_015824396.2,0.0462927,0.447273,0.0172792,139.996
XM_015824397.1,0.111388,0.966467,0.0415847,0.04402
XM_015824398.1,0,0,6.1735,0
XM_015824399.1,0.0449697,0.226714,0,0.00884355
XM_015824401.2,0,0,0.117,0.00725115
XM_015824402.1,0,0,0,0.0430732
XM_015824403.1,0,0,0.29792,0
XM_015824404.1,0.0801217,0.267223,4.62519,0.0105067
XM_015824405.1,0,0,0,0
XM_015824406.1,0,0,0,0
XM_015824407.2,0,0,0,0
XM_015824408.1,0.179066,0.867375,31.8815,0.0176285
XM_015824410.1,0,0,0.29841,0
XM_015824411.1,0.0456178,0,32.0363,57.4686
XM_015824412.1,0,0,0,0
XM_015824413.1,2.08971,0.984107,0.4568,0.0783224
XM_015824414.1,0.0294056,0,0.00548739,0
XM_015824415.1,0,0,0.150677,0
XM_015824416.1,0.0565514,0,0,0.0222835
XM_015824417.1,0.259437,0.606892,24.1866,0.0255688
XM_015824419.1,31.2138,1.1399,22.1718,212.287
XM_015824420.1,0,0,0,0
XM_015824421.1,0.275703,0,0,0
XM_015824422.2,0,0,0,0
XM_015824423.1,0,0,0,0
XM_015824424.1,0.0553765,0.526646,2.66648,0
XM_015824425.1,0.0479671,0,0,0.00943378
XM_015824426.2,0,0,0.0756266,0
XM_015824427.1,0,0,0,0
XM_015824430.1,0.0586245,0.554426,11.3135,0
XM_015824431.1,0,0,0.0124551,0.0131326
XM_015824432.1,0,0.267867,0.511337,0.0704011
XM_015824433.1,0.443753,3.52217,89.4824,0.142938
XM_015824434.1,0,0,0,0
XM_015824435.1,0,0,0,0
XM_015824436.1,0,0,176.823,0.137124
XM_015824437.1,0,0,0,0
XM_015824438.1,0,0,4.74231,0.0251361
XM_015824441.1,0,0,13.6071,0
XM_015824442.2,0.046465,0.233933,25.0248,6.67073
XM_015824443.1,0,0,0,0
XM_015824444.1,75.093,1.5582,78.8893,17.8119
XM_015824446.1,0,0,76.0077,0.179983
XM_015824447.1,0,0,0,0
XM_015824448.1,0,0,0.0163448,0.00861186
XM_015824449.1,0,1.8649,79.1402,0.103366
XM_015824450.1,0,0.503007,6.83748,5.60929
XM_015824451.2,0.114089,1.0819,8.49597,0.157349
XM_015824454.1,0.117939,0,78.9144,0.0619054
XM_015824455.1,0.0641654,0,2.99397,13.6842
XM_015824457.1,0,0,0.244907,3.91541
XM_015824458.1,0,0,0.0109117,4.18245
XM_015824459.1,0,0,108.079,0.280627
XM_015824460.1,0,0.1933,0,0.00749134
XM_015824461.1,0,0.825732,8.15865,0.0668457
XM_015824462.1,0.110075,2.09492,0,0
XM_015824463.1,0,0.230653,0,0
XM_015824464.1,0.106808,0,79.9751,3.82923
XM_015824465.1,0,0,0,0
XM_015824466.1,0.0583993,0,0.0217969,0
XM_015824467.1,0.0376163,0,0.0275415,0.0297554
XM_015824469.1,0.0296691,0.88581,0.0110737,0.0350213
XM_015824472.1,0,0,0,0
XM_015824475.1,0,0,0,0
XM_015824476.1,0,0,0,0
XM_015824477.1,0,0,17.0609,0.0344907
XM_015824478.1,0,0.660958,18.8237,0.197171
XM_015824479.1,0.0255504,1.02475,0,0
XM_015824480.1,0.0284268,0.283543,0,0.0111842
XM_015824481.1,0,2.11676,86.1941,0.0491805
XM_015824482.1,0,0,0,0
XM_015824484.1,0,0,44.0323,0
XM_015824485.1,0,0,0,0.0348227
XM_015824486.1,0,0,0,0.00721414
XM_015824487.1,0,1.55907,0.0759562,0.0809192
XM_015824488.1,0,0,0.0255223,0.0269586
XM_015824489.1,0,0,0,0
XM_015824490.1,0,0,0,0
XM_015824491.1,0.0749619,1.17879,66.9961,0.0460861
XM_015824492.1,0,0,0,0
XM_015824493.1,0,0,0,0
XM_015824494.1,0,0,0,0
XM_015824495.1,0,0,21.8948,0.0581848
XM_015824496.1,0.526071,4.25399,334.645,76.68
XM_015824497.1,0.129877,0.874376,25.5781,80.0932
XM_015824498.2,0,0,0,0
XM_015824499.1,0.0987514,0,0,0.105952
XM_015824500.2,0.0179705,0,11.5562,0
XM_015824501.1,0.236551,0,8.19279,0.133209
XM_015824502.1,0.0551642,1.57446,6.79341,0.186563
XM_015824505.1,0,0,0,0
XM_015824506.1,0,0,0,0
XM_015824507.1,0,0,0,0
XM_015824508.1,0,0,0,0
XM_015824510.1,0,0,0,0
XM_015824512.1,0,0,0.0235144,0
XM_015824515.2,1233.62,5.7988,83.7517,21.6138
XM_015824516.1,0,0,0.0206386,0
XM_015824517.1,0,0,0,0
XM_015824518.1,0,0,0,0
XM_015824519.1,0.125972,0.591245,15.7997,0.173794
XM_015824520.2,628.448,1.04671,0.136513,0.102775
XM_015824522.2,0.0508026,1.46098,0,0.040024
XM_015824523.1,0,0,0,0.0148582
XM_015824524.2,0,0,0.397229,0
XM_015824525.2,0.231704,0,31.6049,0.0457906
XM_015824527.1,0,0,0.0244089,0
XM_015824529.1,0,0,0.0299979,0.0317055
XM_015824530.1,1.66146,0.47388,3.21767,57.0973
XM_015824531.1,0.0171524,0.174653,0,0.0202329
XM_015824532.1,0,0,0,0
XM_015824533.1,0.038534,0,30.4484,125.281
XM_015824534.1,0,0,0,0.0201691
XM_015824535.1,0,0,0,0
XM_015824536.1,0.476151,0,2.40476,82.9406
XM_015824537.1,0,0,0,0.0355305
XM_015824538.1,0,0,1.45534,0
XM_015824539.1,0,0,0.00777329,0
XM_015824540.1,0.0791215,0.722828,42.5023,372.743
XM_015824541.2,0,0,0,0
XM_015824542.1,0,0,0,0
XM_015824543.1,0,3.47E-08,0,0
XM_015824544.1,0,0,0,0
XM_015824545.1,0,0,0,0
XM_015824549.1,0,0,0,0.0153837
XM_015824550.1,220.364,1.55186,0.0810595,0.0213899
XM_015824551.1,0,0,0,0
XM_015824552.1,0,0,0,0
XM_015824553.1,0,0,0,0
XM_015824554.1,0,0,0,0
XM_015824555.1,0,0,0,0
XM_015824556.1,0,2.36966,140.705,0
XM_015824557.1,0.23151,0,0,0.0913268
XM_015824558.1,0,0,0,0
XM_015824559.1,0.0530105,0,0,0.0208843
XM_015824560.2,0.212669,1.01514,42.7871,159.589
XM_015824561.1,0,0,0,0
XM_015824562.1,0,1.02175,110.247,0.108696
XM_015824563.1,0,0,0,0
XM_015824564.1,0,0,0,0
XM_015824565.2,0.0490292,0.492531,37.9161,0.0578577
XM_015824566.1,0.126333,0.626472,113.296,0.0994256
XM_015824567.1,0.105285,0.691755,54.9113,0.0414382
XM_015824569.2,0,0,0,0
XM_015824571.1,0,0,0,0
XM_015824572.1,0,0,0,0
XM_015824573.1,0,0,0,0
XM_015824576.1,0,0,0,0
XM_015824577.1,0,0,0,0
XM_015824578.1,0,0,0,0
XM_015824579.1,0,0,0,0.0324703
XM_015824580.2,0.061743,0,13.0678,0.0243361
XM_015824581.1,0,0,0.118198,0.0416915
XM_015824582.2,0,0,41.3132,0.0243571
XM_015824584.1,88.9612,25.6759,725.45,155.309
XM_015824585.1,859.617,0,272.086,23.5091
XM_015824586.1,0.378637,2.8666,51.4748,265.248
XM_015824587.1,0,0,0,0
XM_015824588.2,0,0,0,0
XM_015824589.2,0,0,0,0
XM_015824590.1,0,0,180.039,0
XM_015824592.1,0,0.193202,0.00710633,0.00748737
XM_015824593.1,0,0,0,0.0128403
XM_015824594.1,0,0,0.18751,0
XM_015824595.1,0,0,0,0.0257317
XM_015824596.2,0,0,15.9342,0
XM_015824597.1,0.112257,0,0.0838184,0.0443647
XM_015824600.1,0,0,0,0
XM_015824601.1,0,0,0.0297982,0
XM_015824602.1,0.185089,0,0,0.073078
XM_015824604.1,0,0.414222,20.016,0.0167709
XM_015824605.2,0,0,0,0
XM_015824607.1,0,3.40642,0.0449378,34.6125
XM_015824608.1,0,0,0,0
XM_015824609.1,0,0,0.0342004,0
XM_015824610.1,1.81818,0,85.7971,8.62628
XM_015824611.1,0,0.652411,0.0262712,0.0555051
XM_015824612.1,0,0,0,0
XM_015824613.1,0,1.75862,46.9655,89.2623
XM_015824614.1,0,0,0,0
XM_015824616.1,0,0,0,0
XM_015824617.2,0,0,0,0
XM_015824618.1,0,0,0,0
XM_015824619.1,0.0611289,0,32.2633,0
XM_015824620.1,0,0.642407,0,0.0127649
XM_015824621.1,0.0647595,1.92E-05,0.0669761,0
XM_015824622.1,0,0,43.0428,0
XM_015824625.1,0,0,0,0
XM_015824627.2,0.026135,0.261769,0.00975447,0
XM_015824629.1,0,0,0,0
XM_015824631.1,0.0979474,0,0,0.038682
XM_015824632.1,0,0,0,0
XM_015824633.1,0,0.761371,11.197,0.0331558
XM_015824634.1,0.0921114,1.3355,18.4284,0.0362749
XM_015824635.2,0,0,0.0437305,0.0230842
XM_015824636.1,0.184726,0,0,42.5391
XM_015824637.2,0,0,0,0
XM_015824638.1,0,0,0,0
XM_015824639.1,0,0,44.5702,0.0220575
XM_015824640.1,0,0,0,0.0698639
XM_015824641.2,0,0,0,0
XM_015824642.1,0.0782836,0.382987,0.262975,0.0462266
XM_015824643.1,0,0,0,0
XM_015824644.1,0,0,0,0
XM_015824646.1,0,0,0,0
XM_015824647.1,0,0,0,0
XM_015824649.1,0,0.574198,9.92527,0
XM_015824650.1,0,0,0,0.0398844
XM_015824651.1,0,0,104.239,0
XM_015824652.1,0,0,0,0
XM_015824653.1,0.0414409,0.807666,33.287,0
XM_015824654.1,790.976,48.0264,1259.59,2315.96
XM_015824655.1,0,0,0,0
XM_015824656.1,0,0,0,0.0584165
XM_015824657.1,0.323388,0,15.6838,0.0211935
XM_015824658.1,0,0,0,0
XM_015824659.1,0,0,0,0
XM_015824660.1,0.0910274,0,0,0
XM_015824661.1,0.0978917,0,10.4677,0.0288796
XM_015824662.1,0,0,0,0
XM_015824664.1,0.179381,3.38609,0.218985,0
XM_015824665.2,0,0,0,176.461
XM_015824666.1,0,0.479282,0,0.0392196
XM_015824667.1,0,0,0,0
XM_015824668.1,0,0,0,0
XM_015824669.1,0,0,0,0
XM_015824673.1,0.0540862,1.03105,61.7171,0
XM_015824677.1,0,0,0.0183663,0
XM_015824678.1,0,0,0,0
XM_015824679.1,0,0,0,0
XM_015824680.1,0,2.13E-07,27.5821,0
XM_015824681.1,0,0.52884,0,0.388128
XM_015824682.1,0,0,0,0
XM_015824683.1,0,0,0.0998217,0
XM_015824684.1,0,0,0,0
XM_015824685.2,0,0,0,0
XM_015824686.2,0,0,0,0
XM_015824687.1,0.231612,0.895074,5.58477,0.0547284
XM_015824688.1,1.48374,4.83188,55.6021,1.29697
XM_015824689.1,0,0,0,0
XM_015824691.1,0.340834,2.46106,28.3253,182.788
XM_015824692.2,0,0,0.0722978,0
XM_015824694.1,0,0,0,0
XM_015824696.2,0,8.95405,231.531,0.293001
XM_015824697.1,0,0,0,0
XM_015824699.1,0,0,0,0
XM_015824700.1,0,0,0,0
XM_015824701.1,0,0,0,0
XM_015824702.1,0,0,0,0
XM_015824704.1,0,0,0.0120427,0.433896
XM_015824705.1,0,0.798317,0,0
XM_015824706.1,0,0,0,0
XM_015824707.1,0,0,0.0782705,0.0907231
XM_015824709.1,0,0,0.0763472,0.026826
XM_015824710.1,0,0,0,0
XM_015824711.1,0,0,0.0336008,0
XM_015824712.1,0.0148148,0,10.3064,9.61611
XM_015824713.1,0,0,2.55795,35.8829
XM_015824714.1,0.0527773,0.504189,4.01881,0.145545
XM_015824715.1,0,0,0.0187118,0
XM_015824716.2,0,0,0,0
XM_015824718.1,0.0670343,0,0.0250229,0.0264293
XM_015824719.1,0,0.32832,13.9037,0.0522632
XM_015824720.1,0,0,0,0
XM_015824721.1,0,0,0.0296338,0.0626383
XM_015824722.1,0,0,0,0
XM_015824723.1,0,0,0,0
XM_015824724.1,0.0651529,0,0,0.0513698
XM_015824725.1,168.092,40.0529,115.175,151.507
XM_015824726.2,0,0,0.0500336,0.0530158
XM_015824727.1,12.1991,1.86556,179.238,21.9979
XM_015824728.1,0,0.273797,0.0920355,0.150907
XM_015824729.2,0,0,0.340493,0.0358959
XM_015824730.1,0,1.09991,0.0486918,0
XM_015824731.1,0.244228,1.52575,6.11421,0.0443255
XM_015824732.1,0.612749,7.11476,55.1952,432.762
XM_015824733.1,0,0,0,0
XM_015824735.1,0,0,0,0
XM_015824736.1,0,0,0,0
XM_015824737.1,1.07927,3.83373,196.431,156.987
XM_015824739.1,0,0,0,0
XM_015824740.1,2145.18,18.856,876.296,1057.32
XM_015824742.1,0,0.317974,26.4941,0.0378842
XM_015824743.1,0.470214,0,2.38186,0
XM_015824744.1,0.178932,0,0.939577,0
XM_015824746.1,0,0,0.0310091,29.0907
XM_015824747.1,0,0,0,0
XM_015824749.1,0,0,0,0
XM_015824750.1,0,0,0,0
XM_015824751.1,0.01632,0,2.73485,0
XM_015824752.1,0.130629,2.20303,77.9483,0.103346
XM_015824753.1,0,0,0,0
XM_015824754.1,0.817507,6.6898,42.88,675.232
XM_015824755.1,0,0,0.0312546,0
XM_015824756.1,0,0,0,0
XM_015824757.1,0,0,0.0180291,0
XM_015824758.1,0,0,0,0
XM_015824759.1,0,0,0,0
XM_015824761.1,0.0419238,1.22457,67.0839,3.33432
XM_015824763.1,0,0.986627,60.4986,0.0902697
XM_015824764.1,0.0152707,0.31207,1.49322,0.0240151
XM_015824765.1,0.0324374,0.321213,0.0605351,189.176
XM_015824766.1,0.77266,2.12113,39.6305,30.0688
XM_015824767.1,0,0.330327,0.0170307,0
XM_015824768.1,1.27953,1.37099,75.2534,0.0373287
XM_015824769.1,0.631083,3.42708,0,0.253748
XM_015824771.1,0,0,0,0
XM_015824772.1,0,0,0,0
XM_015824773.1,0,0,0,0
XM_015824775.1,0,0,0,0
XM_015824777.1,0,0,0,0
XM_015824778.2,0,0,0,0
XM_015824779.2,0.0339365,0,0,0.0133559
XM_015824780.1,0.188939,1.36686,92.151,9.85894
XM_015824783.1,315.853,3.43992,138.287,142.806
XM_015824785.1,0,3.03024,99.1902,0.197775
XM_015824790.1,0,0,0,0
XM_015824791.1,0,0,0,0
XM_015824792.2,0,0,37.0243,0
XM_015824793.1,0.133802,0.304045,6.28658,1.82945
XM_015824794.1,0,0,92.2864,5.09395
XM_015824796.1,0,1.88817,0,0
XM_015824797.1,4.90093,0.371153,13.4205,31.3529
XM_015824798.1,15.9174,32.4548,124.424,14.9678
XM_015824799.1,0,0.296079,26.0096,0.0351228
XM_015824802.1,56.4598,4.68308,87.3312,121.58
XM_015824803.1,0,0.879936,0,0
XM_015824804.2,0,0,0,0
XM_015824806.1,0,0,0,0
XM_015824807.1,0,0,0,0
XM_015824808.1,0,0,0,0
XM_015824809.1,0,0.194293,0,0
XM_015824810.1,4.90093,0.371153,13.4205,31.3529
XM_015824811.1,0,0,0,0
XM_015824812.1,0,0,0,0
