target_id,colors
XM_015830342.1,greenyellow
XM_015830343.1,royalblue
XM_015830344.1,blue
XM_015830346.1,turquoise
XM_015830347.1,purple
XM_015830349.1,blue
XM_015830350.1,blue
XM_015830352.1,turquoise
XM_015830353.2,turquoise
XM_015830355.1,greenyellow
XM_015830357.1,turquoise
XM_015830360.1,turquoise
XM_015830366.1,turquoise
XM_015830367.1,turquoise
XM_015830368.1,lightcyan
XM_015830369.1,blue
XM_015830370.1,blue
XM_015830372.1,turquoise
XM_015830373.1,blue
XM_015830375.2,turquoise
XM_015830376.1,red
XM_015830379.1,blue
XM_015830380.1,purple
XM_015830381.1,blue
XM_015830382.1,lightgreen
XM_015830383.1,turquoise
XM_015830384.1,turquoise
XM_015830385.2,cyan
XM_015830386.1,blue
XM_015830387.1,cyan
XM_015830391.1,turquoise
XM_015830392.1,lightgreen
XM_015830393.1,blue
XM_015830394.1,turquoise
XM_015830397.1,blue
XM_015830399.1,lightgreen
XM_015830400.1,greenyellow
XM_015830401.1,blue
XM_015830402.1,blue
XM_015830403.1,black
XM_015830405.1,darkred
XM_015830407.1,lightgreen
XM_015830408.1,turquoise
XM_015830409.2,darkred
XM_015830411.1,green
XM_015830413.1,greenyellow
XM_015830417.1,purple
XM_015830419.2,black
XM_015830420.2,turquoise
XM_015830423.1,blue
XM_015830424.1,greenyellow
XM_015830426.1,greenyellow
XM_015830427.1,grey60
XM_015830428.1,turquoise
XM_015830429.1,blue
XM_015830430.1,turquoise
XM_015830431.1,turquoise
XM_015830433.1,lightgreen
XM_015830434.1,blue
XM_015830435.1,blue
XM_015830436.1,red
XM_015830438.1,turquoise
XM_015830439.1,black
XM_015830440.1,greenyellow
XM_015830446.1,green
XM_015830449.1,black
XM_015830450.1,turquoise
XM_015830451.1,blue
XM_015830453.1,greenyellow
XM_015830454.1,blue
XM_015830455.1,turquoise
XM_015830458.1,turquoise
XM_015830460.1,black
XM_015830461.1,green
XM_015830466.1,purple
XM_015830467.1,darkred
XM_015830468.1,turquoise
XM_015830470.1,turquoise
XM_015830472.1,red
XM_015830473.1,grey60
XM_015830475.1,turquoise
XM_015830476.1,darkred
XM_015830477.1,blue
XM_015830480.1,blue
XM_015830481.1,greenyellow
XM_015830482.1,turquoise
XM_015830485.1,green
XM_015830486.1,green
XM_015830487.2,blue
XM_015830489.1,blue
XM_015830492.2,darkred
XM_015830493.1,blue
XM_015830494.1,grey60
XM_015830495.1,green
XM_015830496.1,blue
XM_015830497.2,grey60
XM_015830501.1,darkred
XM_015830503.1,grey60
XM_015830505.1,turquoise
XM_015830507.1,purple
XM_015830508.1,cyan
XM_015830509.1,greenyellow
XM_015830510.1,darkred
XM_015830512.1,turquoise
XM_015830514.1,turquoise
XM_015830516.1,turquoise
XM_015830519.1,turquoise
XM_015830520.1,black
XM_015830522.1,turquoise
XM_015830530.1,turquoise
XM_015830531.1,cyan
XM_015830532.1,turquoise
XM_015830534.1,green
XM_015830535.1,blue
XM_015830539.1,grey60
XM_015830540.1,lightgreen
XM_015830541.1,turquoise
XM_015830543.1,turquoise
XM_015830544.1,blue
XM_015830545.1,grey60
XM_015830546.1,salmon
XM_015830547.1,greenyellow
XM_015830550.2,salmon
XM_015830551.1,turquoise
XM_015830554.1,greenyellow
XM_015830556.1,darkred
XM_015830558.2,grey60
XM_015830559.1,blue
XM_015830566.1,darkred
XM_015830567.1,blue
XM_015830568.1,lightgreen
XM_015830569.2,purple
XM_015830574.1,turquoise
XM_015830578.1,turquoise
XM_015830579.1,red
XM_015830581.1,turquoise
XM_015830583.1,blue
XM_015830584.1,cyan
XM_015830585.1,cyan
XM_015830586.1,purple
XM_015830588.1,blue
XM_015830590.1,turquoise
XM_015830591.1,turquoise
XM_015830594.1,lightgreen
XM_015830598.1,black
XM_015830599.1,black
XM_015830602.1,turquoise
XM_015830603.1,turquoise
XM_015830607.1,turquoise
XM_015830608.1,turquoise
XM_015830609.1,green
XM_015830610.1,lightgreen
XM_015830611.1,turquoise
XM_015830613.1,turquoise
XM_015830614.1,turquoise
XM_015830615.1,turquoise
XM_015830619.2,cyan
XM_015830620.1,purple
XM_015830621.2,red
XM_015830625.1,red
XM_015830626.1,blue
XM_015830627.1,turquoise
XM_015830628.1,turquoise
XM_015830629.1,green
XM_015830630.1,red
XM_015830631.1,turquoise
XM_015830635.1,turquoise
XM_015830639.2,lightgreen
XM_015830640.1,greenyellow
XM_015830641.1,lightgreen
XM_015830642.1,greenyellow
XM_015830643.2,turquoise
XM_015830644.1,turquoise
XM_015830648.2,cyan
XM_015830650.1,cyan
XM_015830651.1,lightgreen
XM_015830653.1,turquoise
XM_015830657.2,cyan
XM_015830662.1,turquoise
XM_015830663.1,greenyellow
XM_015830669.1,turquoise
XM_015830670.1,blue
XM_015830671.1,blue
XM_015830673.1,blue
XM_015830675.1,blue
XM_015830677.1,darkred
XM_015830681.1,turquoise
XM_015830682.1,turquoise
XM_015830685.1,turquoise
XM_015830686.1,turquoise
XM_015830688.1,purple
XM_015830690.1,lightgreen
XM_015830691.1,green
XM_015830692.1,greenyellow
XM_015830693.1,darkred
XM_015830694.1,blue
XM_015830696.1,purple
XM_015830697.1,turquoise
XM_015830698.1,lightcyan
XM_015830702.1,red
XM_015830703.1,turquoise
XM_015830705.1,green
XM_015830707.2,purple
XM_015830710.1,turquoise
XM_015830712.1,turquoise
XM_015830713.1,blue
XM_015830714.1,turquoise
XM_015830715.1,turquoise
XM_015830720.2,lightgreen
XM_015830721.1,turquoise
XM_015830722.1,turquoise
XM_015830727.1,grey60
XM_015830731.1,turquoise
XM_015830742.1,cyan
XM_015830745.1,turquoise
XM_015830746.2,lightyellow
XM_015830748.1,blue
XM_015830750.2,turquoise
XM_015830753.1,blue
XM_015830759.1,grey60
XM_015830760.1,blue
XM_015830761.1,purple
XM_015830762.2,darkred
XM_015830764.1,greenyellow
XM_015830767.1,blue
XM_015830768.1,green
XM_015830769.1,blue
XM_015830774.1,darkred
XM_015830775.1,lightgreen
XM_015830776.2,red
XM_015830782.1,red
XM_015830783.1,purple
XM_015830785.2,lightgreen
XM_015830790.1,green
XM_015830791.1,turquoise
XM_015830792.1,turquoise
XM_015830793.2,lightgreen
XM_015830794.1,turquoise
XM_015830796.1,lightgreen
XM_015830799.1,royalblue
XM_015830801.1,turquoise
XM_015830802.1,greenyellow
XM_015830804.1,blue
XM_015830805.1,blue
XM_015830809.1,red
XM_015830810.1,lightcyan
XM_015830811.1,purple
XM_015830812.1,purple
XM_015830814.1,turquoise
XM_015830815.1,grey60
XM_015830816.1,lightgreen
XM_015830817.1,blue
XM_015830818.1,darkred
XM_015830819.1,green
XM_015830821.1,blue
XM_015830822.1,darkred
XM_015830823.1,turquoise
XM_015830826.1,lightgreen
XM_015830827.1,purple
XM_015830828.1,blue
XM_015830829.1,salmon
XM_015830830.1,blue
XM_015830831.1,turquoise
XM_015830833.1,darkred
XM_015830835.1,turquoise
XM_015830837.1,turquoise
XM_015830839.1,darkred
XM_015830840.1,turquoise
XM_015830841.1,lightyellow
XM_015830843.1,turquoise
XM_015830845.1,turquoise
XM_015830846.2,green
XM_015830847.1,greenyellow
XM_015830849.1,turquoise
XM_015830850.1,lightyellow
XM_015830851.1,turquoise
XM_015830852.1,green
XM_015830855.1,blue
XM_015830856.2,blue
XM_015830857.1,blue
XM_015830858.1,blue
XM_015830859.1,black
XM_015830860.1,blue
XM_015830861.1,purple
XM_015830862.1,turquoise
XM_015830863.1,green
XM_015830864.1,lightgreen
XM_015830866.1,blue
XM_015830867.1,turquoise
XM_015830868.1,turquoise
XM_015830869.1,blue
XM_015830871.1,blue
XM_015830873.1,blue
XM_015830874.1,lightgreen
XM_015830875.2,lightgreen
XM_015830876.1,blue
XM_015830880.1,green
XM_015830881.1,turquoise
XM_015830882.1,turquoise
XM_015830886.1,greenyellow
XM_015830889.1,lightgreen
XM_015830891.1,green
XM_015830896.1,purple
XM_015830898.1,lightcyan
XM_015830900.1,black
XM_015830901.1,royalblue
XM_015830902.1,turquoise
XM_015830905.1,black
XM_015830906.1,cyan
XM_015830910.1,blue
XM_015830916.1,turquoise
XM_015830917.2,turquoise
XM_015830919.1,turquoise
XM_015830920.1,blue
XM_015830921.1,turquoise
XM_015830922.1,blue
XM_015830923.1,turquoise
XM_015830926.1,turquoise
XM_015830927.1,royalblue
XM_015830928.1,turquoise
XM_015830930.1,blue
XM_015830933.2,turquoise
XM_015830935.1,greenyellow
XM_015830937.1,lightgreen
XM_015830940.1,black
XM_015830942.1,blue
XM_015830944.2,blue
XM_015830946.1,turquoise
XM_015830947.1,blue
XM_015830948.1,lightgreen
XM_015830953.1,lightcyan
XM_015830955.1,cyan
XM_015830956.1,turquoise
XM_015830958.1,turquoise
XM_015830962.1,darkred
XM_015830965.1,cyan
XM_015830968.1,turquoise
XM_015830969.1,lightcyan
XM_015830970.1,turquoise
XM_015830971.1,blue
XM_015830974.1,lightcyan
XM_015830975.1,red
XM_015830976.1,turquoise
XM_015830981.1,black
XM_015830986.1,turquoise
XM_015830987.1,lightgreen
XM_015830988.1,turquoise
XM_015830990.2,turquoise
XM_015830991.1,lightgreen
XM_015831003.1,turquoise
XM_015831015.1,royalblue
XM_015831016.1,turquoise
XM_015831017.1,grey60
XM_015831020.1,grey60
XM_015831022.1,greenyellow
XM_015831025.2,blue
XM_015831031.1,darkred
XM_015831032.1,blue
XM_015831038.1,lightcyan
XM_015831042.1,turquoise
XM_015831043.1,blue
XM_015831046.1,turquoise
XM_015831047.1,blue
XM_015831054.2,cyan
XM_015831056.1,cyan
XM_015831059.1,turquoise
XM_015831061.1,green
XM_015831063.1,turquoise
XM_015831064.1,turquoise
XM_015831068.1,turquoise
XM_015831070.1,red
XM_015831074.1,blue
XM_015831076.1,blue
XM_015831079.1,turquoise
XM_015831082.1,lightgreen
XM_015831083.1,cyan
XM_015831084.1,blue
XM_015831088.1,blue
XM_015831089.1,blue
XM_015831091.1,turquoise
XM_015831094.2,lightcyan
XM_015831099.1,turquoise
XM_015831102.1,purple
XM_015831104.2,blue
XM_015831105.1,blue
XM_015831106.1,blue
XM_015831110.1,turquoise
XM_015831111.1,lightgreen
XM_015831112.1,turquoise
XM_015831113.1,turquoise
XM_015831117.1,darkred
XM_015831119.1,lightcyan
XM_015831122.1,turquoise
XM_015831123.1,darkgrey
XM_015831124.1,lightgreen
XM_015831129.1,cyan
XM_015831131.1,green
XM_015831133.2,turquoise
XM_015831135.1,turquoise
XM_015831136.1,turquoise
XM_015831139.1,blue
XM_015831140.2,turquoise
XM_015831151.1,royalblue
XM_015831152.1,turquoise
XM_015831155.1,blue
XM_015831157.1,lightcyan
XM_015831158.1,purple
XM_015831161.1,turquoise
XM_015831165.2,purple
XM_015831168.2,blue
XM_015831171.2,turquoise
XM_015831172.1,salmon
XM_015831175.1,blue
XM_015831177.1,blue
XM_015831178.1,turquoise
XM_015831179.1,blue
XM_015831180.1,blue
XM_015831181.1,cyan
XM_015831183.1,salmon
XM_015831188.1,lightgreen
XM_015831189.1,turquoise
XM_015831190.1,blue
XM_015831191.1,turquoise
XM_015831192.1,red
XM_015831199.1,turquoise
XM_015831200.1,lightgreen
XM_015831209.1,grey60
XM_015831214.1,blue
XM_015831215.1,turquoise
XM_015831217.1,turquoise
XM_015831218.1,turquoise
XM_015831220.1,blue
XM_015831222.1,black
XM_015831225.1,turquoise
XM_015831227.1,blue
XM_015831229.1,turquoise
XM_015831231.1,purple
XM_015831234.1,black
XM_015831236.1,turquoise
XM_015831239.1,black
XM_015831245.1,turquoise
XM_015831247.1,grey60
XM_015831248.1,lightyellow
XM_015831249.1,turquoise
XM_015831254.2,turquoise
XM_015831258.2,black
XM_015831259.1,lightgreen
XM_015831261.1,blue
XM_015831265.1,turquoise
XM_015831269.1,greenyellow
XM_015831270.1,green
XM_015831273.1,turquoise
XM_015831274.1,greenyellow
XM_015831279.2,blue
XM_015831280.1,lightgreen
XM_015831281.1,turquoise
XM_015831283.1,cyan
XM_015831285.1,blue
XM_015831286.1,blue
XM_015831289.2,blue
XM_015831291.1,royalblue
XM_015831292.1,cyan
XM_015831295.1,green
XM_015831298.1,royalblue
XM_015831302.2,royalblue
XM_015831304.1,red
XM_015831310.1,green
XM_015831314.2,turquoise
XM_015831334.1,black
XM_015831341.1,lightgreen
XM_015831344.2,darkred
XM_015831346.1,turquoise
XM_015831347.1,blue
XM_015831348.1,turquoise
XM_015831350.1,black
XM_015831352.1,blue
XM_015831354.1,darkred
XM_015831356.1,turquoise
XM_015831357.1,blue
XM_015831358.1,turquoise
XM_015831359.1,blue
XM_015831362.1,blue
XM_015831363.2,turquoise
XM_015831365.1,greenyellow
XM_015831371.1,greenyellow
XM_015831374.1,cyan
XM_015831379.1,lightgreen
XM_015831382.1,black
XM_015831384.1,purple
XM_015831386.2,turquoise
XM_015831393.1,blue
XM_015831394.1,purple
XM_015831396.1,turquoise
XM_015831398.1,turquoise
XM_015831408.1,purple
XM_015831410.1,turquoise
XM_015831411.1,blue
XM_015831414.1,purple
XM_015831421.1,turquoise
XM_015831422.2,blue
XM_015831423.1,turquoise
XM_015831425.1,blue
XM_015831426.1,turquoise
XM_015831427.2,blue
XM_015831430.1,turquoise
XM_015831432.2,royalblue
XM_015831433.1,turquoise
XM_015831435.2,turquoise
XM_015831438.1,black
XM_015831440.1,black
XM_015831442.1,greenyellow
XM_015831443.1,blue
XM_015831444.1,blue
XM_015831446.1,greenyellow
XM_015831447.1,blue
XM_015831448.1,blue
XM_015831453.1,royalblue
XM_015831455.1,salmon
XM_015831458.1,salmon
XM_015831459.1,purple
XM_015831460.2,darkred
XM_015831461.1,salmon
XM_015831462.1,blue
XM_015831463.1,salmon
XM_015831464.1,salmon
XM_015831466.1,darkturquoise
XM_015831467.1,cyan
XM_015831469.2,salmon
XM_015831470.1,blue
XM_015831471.1,blue
XM_015831472.1,green
XM_015831473.1,blue
XM_015831475.1,turquoise
XM_015831476.1,salmon
XM_015831477.1,salmon
XM_015831478.1,turquoise
XM_015831479.1,green
XM_015831480.1,cyan
XM_015831481.1,blue
XM_015831482.1,salmon
XM_015831483.1,salmon
XM_015831484.2,black
XM_015831485.1,turquoise
XM_015831486.1,darkturquoise
XM_015831487.1,salmon
XM_015831488.1,salmon
XM_015831489.1,black
XM_015831490.1,salmon
XM_015831491.1,turquoise
XM_015831492.1,salmon
XM_015831493.1,turquoise
XM_015831494.1,salmon
XM_015831495.1,salmon
XM_015831496.1,darkturquoise
XM_015831497.1,darkturquoise
XM_015831498.2,green
XM_015831499.1,darkturquoise
XM_015831500.1,salmon
XM_015831501.1,salmon
XM_015831503.1,salmon
XM_015831504.1,cyan
XM_015831506.1,darkturquoise
XM_015831507.1,salmon
XM_015831508.1,salmon
XM_015831510.1,salmon
XM_015831511.1,green
XM_015831512.1,lightcyan
XM_015831513.2,salmon
XM_015831514.1,salmon
XM_015831515.2,black
XM_015831516.1,salmon
XM_015831517.1,salmon
XM_015831518.1,salmon
XM_015831519.2,salmon
XM_015831520.1,salmon
XM_015831522.1,blue
XM_015831524.1,turquoise
XM_015831525.1,red
XM_015831526.2,blue
XM_015831527.1,darkred
XM_015831528.2,green
XM_015831530.1,salmon
XM_015831532.1,red
XM_015831533.1,blue
XM_015831534.1,turquoise
XM_015831535.1,green
XM_015831536.1,purple
XM_015831537.1,black
XM_015831538.1,cyan
XM_015831539.1,blue
XM_015831540.2,green
XM_015831541.1,lightgreen
XM_015831544.2,greenyellow
XM_015831545.1,lightyellow
XM_015831547.1,purple
XM_015831548.1,cyan
XM_015831549.1,blue
XM_015831550.1,lightgreen
XM_015831551.1,cyan
XM_015831552.1,black
XM_015831553.1,black
XM_015831554.1,blue
XM_015831555.1,red
XM_015831556.1,cyan
XM_015831558.2,blue
XM_015831559.1,lightgreen
XM_015831560.2,green
XM_015831561.2,red
XM_015831562.1,red
XM_015831563.1,blue
XM_015831564.1,blue
XM_015831565.1,red
XM_015831566.2,black
XM_015831571.1,blue
XM_015831572.1,purple
XM_015831573.2,blue
XM_015831574.2,lightyellow
XM_015831575.2,lightyellow
XM_015831576.2,blue
XM_015831577.2,turquoise
XM_015831578.2,blue
XM_015831581.1,turquoise
XM_015831583.2,turquoise
XM_015831585.1,turquoise
XM_015831586.1,red
XM_015831587.1,blue
XM_015831589.1,greenyellow
XM_015831591.1,turquoise
XM_015831592.1,green
XM_015831593.1,blue
XM_015831594.1,red
XM_015831597.1,turquoise
XM_015831598.1,turquoise
XM_015831601.1,turquoise
XM_015831602.1,turquoise
XM_015831603.1,blue
XM_015831604.1,cyan
XM_015831605.1,turquoise
XM_015831606.1,turquoise
XM_015831607.1,grey60
XM_015831608.2,turquoise
XM_015831609.1,turquoise
XM_015831610.1,green
XM_015831611.1,darkred
XM_015831612.1,turquoise
XM_015831613.1,greenyellow
XM_015831614.1,blue
XM_015831615.1,grey60
XM_015831616.2,turquoise
XM_015831620.2,green
XM_015831621.1,black
XM_015831622.1,black
XM_015831623.2,blue
XM_015831626.1,turquoise
XM_015831627.1,lightcyan
XM_015831628.1,turquoise
XM_015831633.1,greenyellow
XM_015831634.1,greenyellow
XM_015831635.1,turquoise
XM_015831637.2,greenyellow
XM_015831643.2,darkred
XM_015831644.1,lightgreen
XM_015831645.1,greenyellow
XM_015831649.1,turquoise
XM_015831651.1,turquoise
XM_015831652.1,greenyellow
XM_015831653.1,turquoise
XM_015831654.1,lightcyan
XM_015831655.1,lightcyan
XM_015831656.1,darkred
XM_015831657.1,turquoise
XM_015831658.2,greenyellow
XM_015831660.1,turquoise
XM_015831661.1,red
XM_015831662.1,lightyellow
XM_015831666.2,green
XM_015831668.1,turquoise
XM_015831669.2,darkred
XM_015831672.1,green
XM_015831673.1,blue
XM_015831675.1,lightcyan
XM_015831677.1,green
XM_015831680.1,cyan
XM_015831681.2,turquoise
XM_015831682.1,grey60
XM_015831684.1,turquoise
XM_015831685.1,greenyellow
XM_015831687.1,blue
XM_015831688.1,turquoise
XM_015831689.1,blue
XM_015831690.2,blue
XM_015831691.1,turquoise
XM_015831692.1,red
XM_015831694.1,turquoise
XM_015831695.1,blue
XM_015831699.2,turquoise
XM_015831700.2,turquoise
XM_015831702.1,lightgreen
XM_015831703.1,blue
XM_015831705.1,turquoise
XM_015831707.2,green
XM_015831708.1,darkred
XM_015831709.1,blue
XM_015831710.2,blue
XM_015831711.1,turquoise
XM_015831712.1,green
XM_015831713.2,lightgreen
XM_015831715.1,red
XM_015831716.1,cyan
XM_015831717.1,darkgrey
XM_015831718.1,greenyellow
XM_015831719.1,purple
XM_015831724.1,greenyellow
XM_015831730.1,black
XM_015831731.1,red
XM_015831735.1,blue
XM_015831736.1,blue
XM_015831738.1,purple
XM_015831739.1,blue
XM_015831740.2,turquoise
XM_015831741.1,turquoise
XM_015831742.1,black
XM_015831743.1,turquoise
XM_015831745.1,darkgreen
XM_015831746.1,turquoise
XM_015831747.1,darkgreen
XM_015831748.1,green
XM_015831751.1,black
XM_015831752.1,turquoise
XM_015831753.1,blue
XM_015831754.1,turquoise
XM_015831755.1,blue
XM_015831758.1,blue
XM_015831760.1,blue
XM_015831761.1,red
XM_015831762.1,black
XM_015831763.1,blue
XM_015831764.1,blue
XM_015831765.1,blue
XM_015831766.1,turquoise
XM_015831767.1,lightgreen
XM_015831768.1,greenyellow
XM_015831770.1,blue
XM_015831771.1,black
XM_015831772.1,red
XM_015831773.2,blue
XM_015831774.1,green
XM_015831775.1,turquoise
XM_015831776.1,turquoise
XM_015831777.1,darkred
XM_015831778.2,turquoise
XM_015831779.1,green
XM_015831780.1,green
XM_015831781.1,turquoise
XM_015831782.1,royalblue
XM_015831783.1,turquoise
XM_015831784.1,black
XM_015831785.1,blue
XM_015831786.1,green
XM_015831787.2,greenyellow
XM_015831789.1,green
XM_015831790.1,blue
XM_015831791.1,darkred
XM_015831792.1,green
XM_015831794.1,darkred
XM_015831795.1,black
XM_015831796.1,black
XM_015831797.1,turquoise
XM_015831798.1,green
XM_015831799.1,blue
XM_015831800.1,darkred
XM_015831802.1,red
XM_015831803.1,blue
XM_015831805.1,cyan
XM_015831806.1,turquoise
XM_015831807.1,blue
XM_015831808.1,turquoise
XM_015831809.1,green
XM_015831811.1,turquoise
XM_015831812.1,turquoise
XM_015831813.2,blue
XM_015831815.1,turquoise
XM_015831816.1,turquoise
XM_015831818.1,greenyellow
XM_015831819.1,red
XM_015831820.1,blue
XM_015831821.2,blue
XM_015831822.1,blue
XM_015831823.1,blue
XM_015831824.1,turquoise
XM_015831825.1,black
XM_015831826.1,blue
XM_015831827.1,lightgreen
XM_015831828.1,red
XM_015831832.1,black
XM_015831834.1,darkred
XM_015831835.1,green
XM_015831836.1,blue
XM_015831837.1,red
XM_015831838.1,turquoise
XM_015831839.1,red
XM_015831842.1,turquoise
XM_015831845.1,lightgreen
XM_015831847.1,black
XM_015831848.1,red
XM_015831849.1,turquoise
XM_015831850.1,grey60
XM_015831851.1,turquoise
XM_015831852.1,turquoise
XM_015831853.1,red
XM_015831854.1,blue
XM_015831855.1,blue
XM_015831856.1,black
XM_015831857.1,black
XM_015831858.2,blue
XM_015831859.1,blue
XM_015831860.1,turquoise
XM_015831863.1,turquoise
XM_015831864.1,turquoise
XM_015831865.1,blue
XM_015831866.1,greenyellow
XM_015831867.1,cyan
XM_015831868.1,red
XM_015831869.1,turquoise
XM_015831874.1,blue
XM_015831875.1,blue
XM_015831879.1,turquoise
XM_015831880.1,turquoise
XM_015831882.1,lightcyan
XM_015831884.2,cyan
XM_015831885.1,blue
XM_015831886.1,turquoise
XM_015831887.2,blue
XM_015831889.1,green
XM_015831890.2,cyan
XM_015831891.1,turquoise
XM_015831892.1,turquoise
XM_015831894.1,turquoise
XM_015831896.1,green
XM_015831898.1,turquoise
XM_015831899.1,turquoise
XM_015831900.2,turquoise
XM_015831901.2,purple
XM_015831904.1,purple
XM_015831905.1,lightyellow
XM_015831908.1,darkred
XM_015831909.1,turquoise
XM_015831910.1,black
XM_015831911.1,blue
XM_015831912.1,turquoise
XM_015831913.1,cyan
XM_015831914.1,green
XM_015831915.1,blue
XM_015831916.1,turquoise
XM_015831919.1,turquoise
XM_015831920.1,black
XM_015831921.1,turquoise
XM_015831922.1,turquoise
XM_015831923.1,turquoise
XM_015831924.1,blue
XM_015831925.1,red
XM_015831926.2,lightgreen
XM_015831927.1,blue
XM_015831929.1,cyan
XM_015831930.2,blue
XM_015831931.1,red
XM_015831932.1,green
XM_015831934.1,red
XM_015831936.1,red
XM_015831937.1,salmon
XM_015831938.1,blue
XM_015831940.1,turquoise
XM_015831941.1,turquoise
XM_015831942.1,turquoise
XM_015831943.1,blue
XM_015831944.2,blue
XM_015831945.1,darkred
XM_015831947.1,greenyellow
XM_015831948.1,turquoise
XM_015831949.1,blue
XM_015831951.1,lightgreen
XM_015831952.1,lightgreen
XM_015831955.1,cyan
XM_015831956.1,blue
XM_015831957.1,turquoise
XM_015831958.1,purple
XM_015831959.1,blue
XM_015831960.1,purple
XM_015831961.1,lightgreen
XM_015831962.2,turquoise
XM_015831963.2,lightyellow
XM_015831964.1,turquoise
XM_015831965.1,lightcyan
XM_015831972.1,blue
XM_015831974.1,lightcyan
XM_015831979.1,blue
XM_015831980.1,turquoise
XM_015831981.1,cyan
XM_015831982.1,red
XM_015831983.1,cyan
XM_015831984.1,turquoise
XM_015831985.1,cyan
XM_015831986.1,green
XM_015831991.2,turquoise
XM_015831993.2,greenyellow
XM_015831994.1,blue
XM_015831995.1,green
XM_015831996.2,purple
XM_015831997.2,cyan
XM_015831998.2,blue
XM_015831999.2,green
XM_015832000.2,grey60
XM_015832001.1,cyan
XM_015832002.1,turquoise
XM_015832003.1,red
XM_015832004.1,cyan
XM_015832005.1,blue
XM_015832006.2,salmon
XM_015832007.2,blue
XM_015832008.1,cyan
XM_015832009.1,blue
XM_015832010.1,cyan
XM_015832011.1,turquoise
XM_015832013.2,blue
XM_015832014.2,turquoise
XM_015832015.1,greenyellow
XM_015832016.1,cyan
XM_015832017.2,cyan
XM_015832019.2,turquoise
XM_015832020.2,greenyellow
XM_015832021.1,turquoise
XM_015832022.1,blue
XM_015832023.1,blue
XM_015832024.1,blue
XM_015832025.1,green
XM_015832026.1,blue
XM_015832027.1,blue
XM_015832028.1,blue
XM_015832030.1,turquoise
XM_015832031.1,turquoise
XM_015832032.2,green
XM_015832033.1,red
XM_015832034.2,red
XM_015832035.1,darkred
XM_015832036.1,darkred
XM_015832037.1,darkred
XM_015832038.1,blue
XM_015832040.2,turquoise
XM_015832046.1,green
XM_015832047.1,lightgreen
XM_015832049.1,green
XM_015832050.1,cyan
XM_015832052.1,blue
XM_015832053.1,blue
XM_015832054.1,blue
XM_015832055.1,blue
XM_015832056.1,turquoise
XM_015832057.1,turquoise
XM_015832058.1,turquoise
XM_015832060.2,turquoise
XM_015832061.1,green
XM_015832064.1,blue
XM_015832065.1,greenyellow
XM_015832066.1,greenyellow
XM_015832067.1,turquoise
XM_015832068.1,red
XM_015832069.1,turquoise
XM_015832070.1,salmon
XM_015832071.2,cyan
XM_015832074.1,black
XM_015832075.1,red
XM_015832076.1,red
XM_015832077.1,blue
XM_015832078.1,darkred
XM_015832079.2,blue
XM_015832080.1,blue
XM_015832081.1,cyan
XM_015832082.1,turquoise
XM_015832083.1,turquoise
XM_015832084.1,cyan
XM_015832085.1,black
XM_015832086.1,greenyellow
XM_015832087.1,lightcyan
XM_015832088.2,blue
XM_015832089.1,lightgreen
XM_015832091.1,turquoise
XM_015832092.1,turquoise
XM_015832095.1,black
XM_015832097.1,turquoise
XM_015832098.1,turquoise
XM_015832101.1,purple
XM_015832102.1,turquoise
XM_015832104.1,green
XM_015832105.1,turquoise
XM_015832106.1,blue
XM_015832107.1,turquoise
XM_015832108.1,green
XM_015832109.1,cyan
XM_015832111.1,purple
XM_015832112.1,turquoise
XM_015832117.2,black
XM_015832118.1,black
XM_015832119.1,cyan
XM_015832121.2,green
XM_015832122.2,black
XM_015832123.1,purple
XM_015832125.1,blue
XM_015832128.2,blue
XM_015832129.1,turquoise
XM_015832131.1,greenyellow
XM_015832132.1,turquoise
XM_015832133.1,blue
XM_015832134.1,cyan
XM_015832135.1,red
XM_015832136.1,blue
XM_015832143.1,lightgreen
XM_015832145.2,turquoise
XM_015832146.1,turquoise
XM_015832148.1,green
XM_015832149.2,turquoise
XM_015832150.1,lightgreen
XM_015832151.1,green
XM_015832152.1,lightgreen
XM_015832154.1,turquoise
XM_015832155.1,blue
XM_015832156.1,red
XM_015832158.1,blue
XM_015832159.1,blue
XM_015832160.1,lightyellow
XM_015832162.1,red
XM_015832165.1,blue
XM_015832166.1,blue
XM_015832167.1,turquoise
XM_015832169.1,turquoise
XM_015832170.1,lightcyan
XM_015832171.1,lightgreen
XM_015832173.1,turquoise
XM_015832174.1,blue
XM_015832175.1,green
XM_015832177.1,red
XM_015832178.1,red
XM_015832179.1,blue
XM_015832180.1,turquoise
XM_015832181.1,blue
XM_015832182.1,black
XM_015832183.1,black
XM_015832184.1,blue
XM_015832185.1,red
XM_015832186.1,turquoise
XM_015832188.2,salmon
XM_015832190.1,salmon
XM_015832191.1,salmon
XM_015832192.1,salmon
XM_015832194.2,salmon
XM_015832195.1,turquoise
XM_015832197.1,turquoise
XM_015832199.1,salmon
XM_015832207.1,darkred
XM_015832208.1,turquoise
XM_015832209.1,salmon
XM_015832210.1,darkred
XM_015832211.1,salmon
XM_015832212.1,turquoise
XM_015832213.1,blue
XM_015832214.1,turquoise
XM_015832215.1,lightcyan
XM_015832216.1,salmon
XM_015832217.1,red
XM_015832218.1,salmon
XM_015832219.1,turquoise
XM_015832220.1,salmon
XM_015832221.1,darkturquoise
XM_015832222.1,salmon
XM_015832223.1,salmon
XM_015832224.1,salmon
XM_015832225.1,green
