"","target_id","logFC","unshrunk.logFC","logCPM","PValue"
"2134","XM_029284270.1",2.31669399924564,2.319271029682,2.89307499972342,3.08097377676736e-05
"2135","XM_015821642.1",2.31611793310769,2.3162879871428,6.78105146420031,3.47361545947108e-06
"2136","XM_015832536.1",2.31529756642148,2.31599157498018,4.75940983126502,2.31552488676828e-06
"2137","XM_015832339.1",2.31221580817052,2.31263662707466,5.42385654589637,0.000401583597160355
"2138","XM_015814488.2",2.3104799837053,2.31437986170628,2.31047093473308,0.0442291907175298
"2139","XM_015818874.1",2.30953227266761,2.30988547979749,5.72491326608399,2.56955477929323e-05
"2140","XM_015822672.1",2.30702337689193,2.3073374967451,5.86811932353576,2.03865808663271e-06
"2141","XM_015824761.1",2.30475727140699,2.30617155351696,3.7134859027086,6.25579396161661e-08
"2142","XM_015812376.1",2.30351378883724,2.30356496843549,8.49914615748154,0.00027322265659128
"2143","XM_015815445.1",2.30291892742244,2.30402333861312,4.06068155702185,2.46894871195665e-05
"2144","XM_015823856.1",2.30246979242176,2.30298620766822,5.18047137269572,0.00138986097679318
"2145","XM_015816631.2",2.30192371944995,2.30272433852467,4.51687214100125,0.000111224157801855
"2146","XM_015819924.1",2.29989611551447,2.29995853997645,8.21773439445581,2.55256207738237e-05
"2147","XM_015813632.1",2.29834171303889,2.29950055438584,4.00712901056013,5.70283255621455e-05
"2148","XM_015818138.1",2.29825343664551,2.29832368913298,8.04636460563894,4.68307769568776e-05
"2149","XM_015812949.1",2.29777859257237,2.29805457333189,6.07732203253086,0.000133979430158511
"2150","XM_015828045.2",2.2961673301665,2.29841684845403,3.03471726866651,0.00264430496332023
"2151","XM_015823937.1",2.29514924675003,2.29662612829668,3.6286469836181,0.000639073139755448
"2152","XM_015819806.1",2.29138911653031,2.29146896988235,7.85782215341733,0.0316562527495471
"2153","XR_003810673.1",2.28819103541644,2.29075632706991,2.80847525080723,9.58663032155921e-06
"2154","XM_015817436.1",2.28531481410712,2.28630786699036,4.21355552291835,6.60431186513434e-05
"2155","XM_015819578.1",2.28479886571474,2.28683648635206,3.16438862125131,4.31391306919509e-05
"2156","XM_015824317.1",2.284328223695,2.28484486811678,5.15524294323782,4.72237055353313e-07
"2157","XM_015811427.1",2.27759582125827,2.28005240280476,2.9139240066143,0.000858344123609303
"2158","XM_015821679.1",2.27489004688539,2.27542098509274,5.11705725207329,0.000521562348113225
"2159","XM_015820553.1",2.2726306082856,2.27521077255822,2.87522170507838,0.000222141692718366
"2160","XM_015820425.1",2.26719680792693,2.26829585739459,4.05215106760169,9.83910728691786e-05
"2161","XM_015811436.1",2.26582435657513,2.269022744211,2.52794196113015,0.00115574266579013
"2162","XM_029283650.1",2.26495511649035,2.26521077021382,6.16537864961318,0.000764832036581288
"2163","XM_015827708.2",2.26156625881705,2.26183004758307,6.08418514851988,0.000336122242542343
"2164","XR_001548996.1",2.26040861199641,2.26232876027051,3.27830523600873,0.0108551564071949
"2165","XM_015812717.2",2.25883379004695,2.25970513953114,4.39173875609515,8.395674962729e-08
"2166","XM_015810887.1",2.25785302671808,2.25801686864161,6.79962595332833,4.95472407381757e-06
"2167","XM_015822297.1",2.25592612920807,2.25765406243588,3.42294152281244,0.00126562206774621
"2168","XM_015828072.1",2.25562635829169,2.25684948989528,3.87623020306398,0.000470605065258267
"2169","XM_015810280.1",2.25533253498203,2.25608357071845,4.60805707560543,1.4734815785819e-05
"2170","XM_029283287.1",2.25480260979162,2.25648194720532,3.41403316680679,0.00670316022764305
"2171","XM_015820549.1",2.25361061789941,2.25384485131919,6.27689029119684,0.00796686239561891
"2172","XM_015826268.1",2.25324262462863,2.2550709039275,3.34718674888534,0.000245085903790342
"2173","XM_015831857.1",2.25303840484569,2.25313911711391,7.49754400321691,0.000904551511018266
"2174","XM_015820865.1",2.25219802653348,2.25232537600841,7.15265666632493,0.0047102803576863
"2175","XM_015822803.1",2.25215524318109,2.25225647279183,7.48399623453786,0.00189501028903954
"2176","XM_015826999.1",2.25075918197679,2.25200828243923,3.86744936877197,0.000221163931624054
"2177","XM_015819673.1",2.24956360477989,2.25039153186791,4.3678483642688,0.000654379546594557
"2178","XM_015810273.1",2.2468898089031,2.24795374541795,4.09767389491295,0.000848870066499982
