target_id,Pm_1_f,Pm_2_f,Pm_3_m,Pm_4_f
XM_029285573.1,1,0,1,0
XM_029285574.1,0,0,1,0
XM_029285575.1,0,0,0,0
XM_029285576.1,0,0,0,0
XM_029285577.1,0,2,1445,5
XM_029285578.1,0,0,0,0
XM_029285579.1,0,0,0,3345.2
XM_029285580.1,0,0,0,0
XM_029285581.1,0,1,1,1
XM_029285582.1,0,0,0,0
XM_029285583.1,0,0,0,0
XM_029285584.1,0,0,0,0
XM_029285585.1,0,0,0,0
XM_029285586.1,0,0,0,0
XM_029285587.1,1,0.5,17.2184,2.42E-06
XM_029285588.1,29.8365,27.7574,15191.8,43
XM_029285589.1,0,0,2609,0
XM_029285590.1,1,0,0,0
XM_029285591.1,0,0,0,0
XM_029285592.1,0,0,0,0
XM_029285593.1,1,1,386,2
XM_029285594.1,0,0,0,0
XM_029285595.1,3,6,4786,8
XM_029285596.1,0,0,0,0
XM_029285597.1,0,0,0,0
XM_029285598.1,0,0,0,0
XM_029285599.1,0,0,0,0
XM_029285600.1,0,0,0,0
XM_029285601.1,0,0,0,0
XM_029285602.1,0,0,0,0
XM_029285603.1,0,0,0,0
XM_029285604.1,0,0,0,0
XM_029285605.1,0,0,0,0
XM_029285606.1,0,0,0,0
XM_029285607.1,0,0,160,0
XM_029285608.1,0,0,1,0
XM_029285609.1,0,0,0,0
XM_029285610.1,0,0,0,0
XM_029285611.1,0,0,0,0
XM_029285612.1,0,0,0,0
XM_029285613.1,0,0,0,0
XM_029285614.1,0,0,0,0
XM_029285615.1,0,0,0,0
XM_029285616.1,0,0,0,1
XM_029285617.1,0,0,0,0
XM_029285618.1,0,0,16,0
XM_029285619.1,0,1,0,0
XM_029285620.1,0,0,0,0
XM_029285621.1,2,1,2,5944
XM_029285622.1,0,0,0,0
XM_029285623.1,0,0,1,0
XM_029285624.1,4,3.81813,73.5513,2.46281
XM_029285625.1,0,0,0,0
XM_029285626.1,0,1,1,0
XM_029285627.1,0,0,0,0
XM_029285628.1,0,0,459,2
XM_029285629.1,0,0,0,0
XM_029285630.1,0,0,0,0
XM_029285631.1,0,0,0,0
XM_029285632.1,0,0,0,0
XM_029285633.1,0,0,0,0
XM_029285634.1,1,0,0,1
XM_029285635.1,0,0,0,0
XM_029285636.1,2,0,0,2
XM_029285637.1,0,0,0,0
XM_029285638.1,0,0,0,0
XM_029285639.1,0,0,15,0
XM_029285640.1,0,0,0,0
XM_029285641.1,0,0,0,0
XM_029285642.1,0,0,0,0
XM_029285643.1,1,0,1,0
XM_029285644.1,0,0,0,0
XM_029285645.1,0,0,0,2
XM_029285646.1,1,2,3,5877
XM_029285647.1,0,0,0,0
XM_029285648.1,0,1,0,2
XM_029285649.1,0,0,0,0
XM_029285650.1,0,0,0,0
XM_029285651.1,1,0,2,1
XM_029285652.1,0,0,0,1
XM_029285653.1,1,0,224,0
XM_029285654.1,0,0,0,0
XM_029285655.1,0,0,0,0
XM_029285656.1,0,0,1,0
XM_029285657.1,0,0,1,0
XM_029285658.1,0,0,0,0
XM_029285659.1,0,0,0,0
XM_029285660.1,0,0,0,0
XM_029285661.1,0,0,1,0
XM_029285662.1,0,0,0,0
XM_029285663.1,0,0,2,2
XM_029285664.1,0,0,0,0
XM_029285665.1,0,0,0,0
XM_029285666.1,0,0,0,0
XM_029285667.1,0,1,0,0
XM_029285668.1,0,0,0,0
XM_029285669.1,1,0,0,7
XM_029285670.1,0,0,0,2
XM_029285671.1,0,0,0,0
XM_029285672.1,0,4,592,0
XM_029285673.1,0,0,0,0
XM_029285674.1,0,0,0,0
XM_029285675.1,0,0,2,563.878
XM_029285676.1,1,0,0,0
XM_029285677.1,1,0,2,3757
XM_029285678.1,0,0,0,0
XM_029285679.1,0,0,0,0
XM_029285680.1,0,0,0,1
XM_029285681.1,0,0,0,0
XM_029285682.1,0,0,0,0
XM_029285683.1,0,0,0,0
XM_029285684.1,0,0,0,0
XM_029285685.1,2,0,3,4
XM_029285686.1,0,0,0,0
XM_029285687.1,0,0,0,0
XM_029285688.1,0,0,0,0
XM_029285689.1,3.71556,9.52065,52.3393,13
XM_029285690.1,0,0,0,0
XM_029285691.1,0,0,0,0
XM_029285692.1,0,0,0,0
XM_029285693.1,0,0,0,0
XM_029285694.1,1,1,266,9910
XM_029285695.1,1,0,2,0
XM_029285696.1,0,0,0,0
XM_029285697.1,0,1,523,0
XM_029285698.1,0,0,0,0
XM_029285699.1,1,0,0,0
XM_029285700.1,0,0,0,0
XM_029285701.1,0,0,0,0
XM_029285702.1,0,0,0,0
XM_029285703.1,0,0,0,0
XM_029285704.1,0,0,0,0
XM_029285705.1,0,0,0,0
XM_029285706.1,0,0,1,0
XM_029285707.1,0,0,0,0
XM_029285708.1,0,2,2,1
XM_029285709.1,0,0,3381,0
XM_029285710.1,0,0,0,0
XM_029285711.1,0,0,0,0
XM_029285712.1,0,0,0,0
XM_029285713.1,0,0,0,0
XM_029285714.1,0,0,0,0
XM_029285715.1,0,0,0,0
XM_029285716.1,0,1,4,0
XM_029285717.1,0,0,0,0
XM_029285718.1,0,0,0,0
XM_029285719.1,1,1,356,1
XM_029285720.1,0,0,0,0
XM_029285721.1,0,0,0,0
XM_029285722.1,0,0,0,2
XM_029285723.1,0,0,0,0
XM_029285724.1,0,0,0,0
XM_029285725.1,0,0,0,0
XM_029285726.1,0,0,0,0
XM_029285727.1,0,0,270.476,1.94595
XM_029285728.1,0,0,10.8764,0.0540521
XM_029285729.1,0,0,0,0
XM_029285730.1,0,0,0,0
XM_029285731.1,0,0,0,0
XM_029285732.1,0,0,0,0
XM_029285733.1,0,0,0,0
XM_029285734.1,0,0,0,0
XM_029285735.1,2,0,0,0
XM_029285736.1,0,0,1,0
XM_029285737.1,0,0,0,0
XM_029285738.1,0,0,224,0
XM_029285739.1,0,0,0,0
XM_029285740.1,319,0,308,2
XM_029285741.1,0,0,0,0
XM_029285742.1,0,0,0,0
XM_029285743.1,0,0,0,0
XM_029285744.1,0,0,0,0
XM_029285745.1,0,0,60,200
XM_029285746.1,0,0,0,0
XM_029285747.1,335,2,1169,8
XM_029285748.1,0,0,0,0
XM_029285749.1,0,0,0,0
XM_029285750.1,0,0,0,0
XM_029285751.1,0,0,0,0
XM_029285752.1,1,0,0,1
XM_029285753.1,31,1,1507,918
XM_029285754.1,0,0,0,0
XM_029285755.1,0,0,0,0
XM_029285756.1,0,0,1,1
XM_029285757.1,20.5393,5.3774,205.792,155.951
XM_029285758.1,0,0,0,0
XM_029285759.1,0,0,0,0
XM_029285760.1,11,0,256,0
XM_029285761.1,1,1,0,0
XM_029285762.1,0,0,1,1
XM_029285763.1,23,2,653,2
XM_029285764.1,0,0,0,0
XM_029285765.1,0,0,0,0
XM_029285766.1,0,0,0,0
XM_029285767.1,3,5,3,6198
XM_029285768.1,0,0,0,0
XM_029285769.1,0,0,1,0
XM_029285770.1,0,0,2,0
XM_029285771.1,1,0,5,0
XM_029285772.1,0,1,1,1
XM_029285773.1,0,0,0,0
XM_029285774.1,0,1,0,0
XM_029285775.1,0,1,1,2
XM_029285776.1,0,0,861,2
XM_029285777.1,0,0,1,0
XM_029285778.1,14060,2,1947,6
XM_029285779.1,2,0,1558,3890
XM_029285780.1,0.0928138,0,0.220472,0.177355
XM_029285781.1,0,0,0,0
XM_029285782.1,1,1,0,0
XM_029285783.1,0,0,0,0
XM_029285784.1,0,0,1,0
XM_029285785.1,0,0,0,0
XM_029285786.1,0,0,762,3
XM_029285787.1,0,0,0,0
XM_029285788.1,2,1,16,1
XM_029285789.1,0,0,0,0
XM_029285790.1,0,0,0,0
XM_029285791.1,0,0,0,0
XM_029285792.1,3,2,2,2
XM_029285793.1,0,0,0,1
XM_029285794.1,2,2,540,3
XM_029285795.1,0,0,1517,0
XM_029285796.1,0,0,0,0
XM_029285797.1,0,0,856.055,0
XM_029285798.1,0,0,0,0
XM_029285799.1,0,0,1,0
XM_029285800.1,1,2,0,1
XM_029285801.1,1,0,2,0
XM_029285802.1,5,2,4687.41,5521
XM_029285803.1,1,0,0,0
XM_029285804.1,0,0,0,1
XM_029285805.1,1,0,43.9029,9.19732
XM_029285806.1,0,0,0,0
XM_029285807.1,0,0,0,0
XM_029285808.1,0,0,0,0
XM_029285809.1,0,0,0,0
XM_029285810.1,0,0,0,0
XM_029285811.1,0,0,0,0
XM_029285812.1,0,0,0,0
XM_029285813.1,0,0,0,0
XM_029285814.1,0,0,0,0
XM_029285815.1,1,0,0,2223
XM_029285816.1,0,0,0,0
XM_029285817.1,0,1,0,0
XM_029285818.1,0,0,0,0
XM_029285819.1,0,0,0,0
XM_029285820.1,0,0,0,0
XM_029285821.1,0,0,0,0
XM_029285822.1,0,0,3,0
XM_029285823.1,704,0,881,1666
XM_029285824.1,0,0,0,0
XM_029285825.1,0,0,0,0
XM_029285826.1,0,0,0,0
XM_029285827.1,0,0,0,0
XM_029285828.1,0,0,0,0
XM_029285829.1,0,0,0,0
XM_029285830.1,0,1,1982.52,0
XM_029285831.1,1,0,0,954.307
XM_029285832.1,0,0,274.186,0
XM_029285833.1,5,0,0,0
XM_029285834.1,3,1,31,1
XM_029285835.1,0,0,0,0
XM_029285836.1,0,0,0,0
XM_029285837.1,0,0,0,0
XM_029285838.1,0,0,0,0
XM_029285839.1,0,0,1,0
XM_029285840.1,0,0,0,0
XM_029285841.1,0,0,6,1
XM_029285842.1,0,0,0,0
XM_029285843.1,0,0,442,2
XM_029285844.1,0,0,777,0
XM_029285845.1,0,0,0,0
XM_029285846.1,0,0,5,277
XM_029285847.1,0,0,0,0
XM_029285848.1,0,0,0,0
XM_029285849.1,0,0,0,3.0673
XM_029285850.1,0,0,0,1
XM_029285851.1,10.2174,0,1375.44,1360.99
XM_029285852.1,0,0,0,0
XM_029285853.1,0,0,0,0
XM_029285854.1,0,0,7,1.15891
XM_029285855.1,0,0,0,1
XM_029285856.1,0,0,0,0
XM_029285857.1,0,0,1.11167,2.90633
XM_029285858.1,0,0,1,0
XM_029285859.1,0,0,0,0
XM_029285860.1,0,0,0,0
XM_029285861.1,1,0,1186,2
XM_029285862.1,0,0,2,2
XM_029285863.1,1.10308,0,0,0.365011
XM_029285864.1,2,1,1546,7
XM_029285865.1,0,0,0,0
XM_029285866.1,0,0,0,0
XM_029285867.1,0,0,0,0
XM_029285868.1,1,0,904,1041
XM_029285869.1,3994.5,2.52325,4505.04,4125.2
XM_029285870.1,0,0,0,1
XM_029285871.1,2,0,2336,3
XM_029285872.1,0,0,0,0
XM_029285873.1,0,0,0,0
XM_029285874.1,0,0,0,1
XM_029285875.1,0,0,0,0
XM_029285876.1,1,0,0,2420
XM_029285877.1,2,2,1479,3
XM_029285878.1,0,1,5,5
XM_029285879.1,1,0,55,0
XM_029285880.1,3,4,2004,12348
XM_029285881.1,0,1,0,0
XM_029285882.1,0,0,0,0
XM_029285883.1,0,0,0,0
XM_029285884.1,0,2,2358,2
XM_029285885.1,347,0,0,1
XM_029285886.1,1,0,71,2
XM_029285887.1,0,0,0,0
XM_029285888.1,0,0,0,0
XM_029285889.1,0,0,0,0
XM_029285890.1,0,0,0,0
XM_029285891.1,0,0,0,0
XM_029285892.1,0,0,0,0
XM_029285893.1,0,0,0,0
XM_029285894.1,0,0,0,0
XM_029285895.1,0,0,0,0
XM_029285896.1,0,0,0,0
XM_029285897.1,0,0,1,1
XM_029285898.1,0,0,0,0
XM_029285899.1,0,0,0,0
XM_029285900.1,0,0,0,0
XM_029285901.1,0,0,0,0
XM_029285902.1,0,0,0,0
XM_029285903.1,0,0,0,0
XM_029285904.1,0,0,0,0
XM_029285905.1,0,0,2,1
XM_029285906.1,0,0,361.776,1
XM_029285907.1,0,0,4.00692,0
XM_029285908.1,0,0,2,0
XM_029285909.1,0,0,0,0
XM_029285910.1,0,0,9,0
XM_029285911.1,0,0,0,0
XM_029285912.1,0.0444891,0,210.178,0.00244721
XM_029285913.1,0,0,4,0
XM_029285914.1,0,0,0,0
XM_029285915.1,0,0,0,0
XM_029285916.1,0,0,0,0
XM_029285917.1,0,0,0,0
XM_029285918.1,0,0,0,0
XM_029285919.1,0,0,0,0
XM_029285920.1,0,0,0,0
XM_029285921.1,5,0,2094.34,3
XM_029285922.1,1,0,0,0
XM_029285923.1,1,0,1.00015,258
XM_029285924.1,0,0,0,0
XM_029285925.1,0,0,0,0
XM_029285926.1,0,0,0,0
XM_029285927.1,0,0,0,0
XM_029285928.1,2,1,0,1
XM_029285929.1,0,0,0,0
XM_029285930.1,0,0,0,0
XM_029285931.1,0,0,0,1
XM_029285932.1,0,0,612.983,0
XM_029285933.1,0,0,0,0
XM_029285934.1,0,0,0,0
XM_029285935.1,0,1,1,0
XM_029285936.1,0,0,0,0
XM_029285937.1,0,0,0,1
XM_029285938.1,0,0,0,0
XM_029285939.1,1,2,2141,2
XM_029285940.1,0,0,0,0
XM_029285941.1,0,0,0,0
XM_029285942.1,0,1,4.01594,2
XM_029285943.1,5,0,2.98406,0
XM_029285944.1,0,0,0,0
XM_029285945.1,1,0,1,1
XM_029285946.1,0,0,0,0
XM_029285947.1,1,0,1,0
XM_029285948.1,1,0,0,0
XM_029285949.1,0,0,0,0
XM_029285950.1,0,0,1,0
XM_029285951.1,1,1,464,0
XM_029285952.1,2,1,2647,3
XM_029285953.1,0,0,0,0
XM_029285954.1,12,1,4,0
XM_029285955.1,0,0,382,639
XM_029285956.1,0,0,0,0
XM_029285957.1,0,0,0,1
XM_029285958.1,8,4,9941.7,153
XM_029285959.1,0,0,0,0
XM_029285960.1,1,0,0,0
XM_029285961.1,0,0,0,0
XM_029285962.1,0,0,1,0
XM_029285963.1,0,0,0,0
XM_029285964.1,7,2,1613,13552
XM_029285965.1,3249,0,1402,154
XM_029285966.1,0,0,0,1
XM_029285967.1,0,0,0,0
XM_029285968.1,2,0.998986,2253.01,92.3887
XM_029285969.1,1.87E-06,0.00101442,477.991,141.611
XM_029285970.1,0,0,3,1
XM_029285971.1,1,1,391,1
XM_029285972.1,0,0,0,0
XM_029285973.1,0,1,490,0
XM_029285974.1,0,0,1183,0
XM_029285975.1,0,0,0,0
XM_029285976.1,0,0,4.54289,0
XM_029285977.1,0,0,4027,1
XM_029285978.1,1,0,3,1
XM_029285979.1,1,0,3,2
XM_029285980.1,0,0,3,0
XM_029285981.1,2,0,112,2870
XM_029285982.1,0,0,1358,0
XM_029285983.1,2,1,660,4620
XM_029285984.1,1,0,549,1
XM_029285985.1,2,0,1,0
XM_029285986.1,0,0,0,0
XM_029285987.1,0,0,0,0
XM_029285988.1,1,0,210,1
XM_029285989.1,1,1,4116,1
XM_029285990.1,0,0,0,0
XM_029285991.1,0,0,0,0
XM_029285992.1,0,1,0,0
XM_029285993.1,0,0,0,0
XM_029285994.1,6,1,0,6930
XM_029285995.1,0,1,0,0
XM_029285996.1,0,0,1,0
XM_029285997.1,0,0,2,1
XM_029285998.1,0,0,0,0
XM_029285999.1,0,0,0,0
XM_029286000.1,0,0,0,0
XM_029286001.1,0,0,0,0
XM_029286002.1,2,0,2,1
XM_029286003.1,0,0,1,1
XM_029286004.1,0,0,0,0
XM_029286005.1,2,2,849,3
XM_029286006.1,0,0,0,0
XM_029286007.1,0,0,0,0
XM_029286008.1,0,0,0,0
XM_029286009.1,0,0,0,0
XM_029286010.1,1,1,3668,142
XM_029286011.1,0,0,0,0
XM_029286012.1,0,0,0,0
XM_029286013.1,1,3,16,286
XM_029286014.1,0,0,1,0
XM_029286015.1,0,0,0,0
XM_029286016.1,0,0,0,0
XM_029286017.1,0,0,0,0
XM_029286018.1,0,0,1,2
XM_029286019.1,0,1,2,3
XM_029286020.1,0,0,0,0
XM_029286021.1,0,0,0,0
XM_029286022.1,1001.97,4.31606,3987.94,11.8371
XM_029286023.1,1,0,0,0
XM_029286024.1,1,0,308.984,2
XM_029286025.1,0,0,0,0
XM_029286026.1,0,0,0,0
XM_029286027.1,0,0,0,0
XM_029286028.1,0,0,0,1
XM_029286029.1,0,0,50,0
XM_029286030.1,0,0,0,0
XM_029286031.1,0,0,0,0
XM_029286032.1,0,0,1248.97,0
XM_029286033.1,0,0,0,0
XM_029286034.1,0,0,0,0
XM_029286035.1,0,0,0,0
XM_029286036.1,0,0,0,0
XM_029286037.1,0,0,0,0
XM_029286038.1,0,0,0,0
XM_029286039.1,0,0,2,3
XM_029286040.1,0,0,0,0
XM_029286041.1,0,0,0,0
XM_029286042.1,0,0,0,0
XM_029286043.1,0,0,0,0
XM_029286044.1,0,0,0,0
XM_029286045.1,0,1,0,1
XM_029286046.1,0,0,160,750
XM_029286047.1,1.15419,0,5.0026,39.1487
XM_029286048.1,1,2,0,986.33
XM_029286049.1,0,0,2.78455,0
XM_029286050.1,0,0,0.215447,0
XM_029286051.1,0,0,1.00087,0
XM_029286052.1,0,0,0,0
XM_029286053.1,0,0,0,0
XM_029286054.1,0,0,0,0
XM_029286055.1,0,0,0,0
XM_029286056.1,0,0,0,0
XM_029286057.1,0,0,0,0
XM_029286058.1,0,0,0,0
XM_029286059.1,0,0,0,0
XM_029286060.1,0,0,0,0
XM_029286061.1,0,0,0,0
XM_029286062.1,0,0,853,0
XM_029286063.1,0,0,0,0
XM_029286064.1,0,0,0,0
XM_029286065.1,0,0,0,0
XM_029286066.1,0,0,1629,0
XM_029286067.1,2,3,3729,1
XM_029286068.1,0,0,1,0
XM_029286069.1,0,0,0,0
XM_029286070.1,0,0,0,0
XM_029286071.1,1,0,98,0
XM_029286072.1,0,1,3,1
XM_029286073.1,0,0,0,0
XM_029286074.1,0,0,0,0
XM_029286075.1,0,1,4,4
XM_029286076.1,2,1,14,6737
XM_029286077.1,4,0,3,0
XM_029286078.1,0,0,0,0
XM_029286079.1,0,0,0,0
XM_029286080.1,1,2,183,0
XM_029286081.1,0,0,0,0
XM_029286082.1,0,0,4,3355
XM_029286083.1,0,1,1,0
XM_029286084.1,0,0,2,0
XM_029286085.1,0,0,0,0
XM_029286086.1,0,0,0,0
XM_029286087.1,1,1,30,0
XM_029286088.1,22,26,4,13
XM_029286089.1,0,0,0,0
XM_029286090.1,5.29072,0,5567.78,1300.06
XM_029286091.1,5817.11,5,8499.94,7586.82
XM_029286092.1,0,0,0,0
XM_029286093.1,0,0,0,0
XM_029286094.1,0,0,0,0
XM_029286095.1,0,0,0,0
XM_029286096.1,0,0,0,0
XM_029286097.1,0,0,0,0
XM_029286098.1,0,0,0,0
XM_029286099.1,0,0,0,0
XM_029286100.1,0,0,0,0
XM_029286101.1,0,0,0,0
XM_029286102.1,3,2,1584,4
XM_029286103.1,915,10,3512.63,3972.36
XM_029286104.1,1,2,0,3
XM_029286105.1,12,0,5455,4
XM_029286106.1,0,0,0,0
XM_029286107.1,0,0,0,0
XM_029286108.1,0,0,0,0
XM_029286109.1,0.105029,0,0,1
XM_029286110.1,0.894971,0,0,0
XM_029286111.1,0,0,0,0
XM_029286112.1,0,0,0,0
XM_029286113.1,0,0,0,0
XM_029286114.1,0,2,2,0
XM_029286115.1,0,0,0,0
XM_029286116.1,0,0,0,0
XM_029286117.1,0,0,0,0
XM_029286118.1,0,0,0,0
XM_029286119.1,0,0,671,0
XM_029286120.1,0,0,2,0
XM_029286121.1,0,0,0,0
XM_029286122.1,2,1,7126.36,5
XM_029286123.1,0,0,0,0
XM_029286124.1,2401.32,2,54.8835,3.49971
XM_029286125.1,1,0,0,1
XM_029286126.1,0,0,101.05,0
XM_029286127.1,295,0,1292,1
XM_029286128.1,0,0,0,0
XM_029286129.1,0,0,0,0
XM_029286130.1,184,1,3184,8160
XM_029286131.1,0,0,0,0
XM_029286132.1,0,0,0,0
XM_029286133.1,15,10,7032,5557
XM_029286134.1,0,1,0,0
XM_029286135.1,0,0,20.5427,0
XM_029286136.1,0,0,605,0
XM_029286137.1,0,0,20.0088,0
XM_029286138.1,0,0,25,0
XM_029286139.1,19.5258,12,6928.46,17559.9
XM_029286140.1,0,1,0,0
XM_029286141.1,1,1,1.37546,1.35274
XM_029286142.1,0,0,0,0
XM_029286143.1,0,0,0,0
XM_029286144.1,0,0,0,0
XM_029286145.1,0,0,0,0
XM_029286146.1,0,0,0,0
XM_029286147.1,2,3,405,3
XM_029286148.1,0,1,1,1
XM_029286149.1,0,0,0,0
XM_029286150.1,1,2,3063,3
XM_029286151.1,0,0,0,0
XM_029286152.1,0,0,0,0
XM_029286153.1,0,0,0,0
XM_029286154.1,0,0,0,0
XM_029286155.1,0,0,0,0
XM_029286156.1,0,0,0,0
XM_029286157.1,0,0,0,0
XM_029286158.1,0,0,0,0
XM_029286159.1,0,0,0,0
XM_029286160.1,0,0,0,0
XM_029286161.1,0,0,0,0
XM_029286162.1,0,0,0,0
XM_029286163.1,1,0,1424.15,1
XM_029286164.1,0,0,530,0
XM_029286165.1,4,0,1,2
XM_029286166.1,0,0,0,0
XM_029286167.1,0,0,1,0
XM_029286168.1,0,0,0,0
XM_029286169.1,16,15.3253,7108.07,16142.9
XM_029286170.1,0,1,0,0
XM_029286171.1,0,0,8,0
XM_029286172.1,0,0,0,0
XM_029286173.1,0,0,0,0
XM_029286174.1,0,2.13776,3471.25,0
XM_029286175.1,5.99857,4.86224,1.17E-07,0
XM_029286176.1,0,0,0,0
XM_029286177.1,0,2,2,2
XM_029286178.1,0,0,0,0
XM_029286179.1,0,0,0,0
XM_029286180.1,0,0,0,0
XM_029286181.1,0,0,0,0
XM_029286182.1,0,0,0,0
XM_029286183.1,0,1,139.123,0
XM_029286184.1,0,0,0,0
XM_029286185.1,40.5905,25.9139,97.6543,8112.95
XM_029286186.1,1026.16,16,16106.7,6387.92
XM_029286187.1,4.60965,0,1.81676,9.3389
XM_029286188.1,0,0,0,0
XM_029286189.1,0,0,0,1.5304
XM_029286190.1,0,0,0,0
XM_029286191.1,1,0,1,1
XM_029286192.1,0,0,0,16
XM_029286193.1,0,0,1,0
XM_029286194.1,0,0,0,0
XM_029286195.1,0,0,0,0
XM_029286196.1,0,1,1,1
XM_029286197.1,0,0,0,0
XM_029286198.1,0,0,3,0
XM_029286199.1,0,0,0,0
XM_029286200.1,0,0,0,0
XM_029286201.1,0,0,0,1
XM_029286202.1,1,2,52,170
XM_029286203.1,1,0,2,1
XM_029286204.1,0,0,0,0
XM_029286205.1,0,0,0,0
XM_029286206.1,0,0,0,0
XM_029286207.1,0,0,0,0
XM_029286208.1,0,1,2,2
XM_029286209.1,0,0,0,0
XM_029286210.1,0,0,2,1
XM_029286211.1,0,0,0,0
XM_029286212.1,3735,17,4347.48,11950.8
XM_029286213.1,0,0,0,0
XM_029286214.1,0,0,0,0
XM_029286215.1,0,0,0,0
XM_029286216.1,0,0,0,0
XM_029286217.1,0,0,0,0
XM_029286218.1,0,0,0,0
XM_029286219.1,6.40E-07,0.000117578,1.67E-07,8.12E-07
XM_029286220.1,0,0,0,0
XM_029286221.1,2,1,2,3
XM_029286222.1,0,1,0,0
XM_029286223.1,0,0,0,0
XM_029286224.1,1,1,1845,3
XM_029286225.1,0,0,0,0
XM_029286226.1,0,0,0,0
XM_029286227.1,0,0,0,0
XM_029286228.1,0,0,0,0
XM_029286229.1,0,0,2,0
XM_029286230.1,0,0,0,0
XM_029286231.1,0,0,0,0
XM_029286232.1,0,0,0,0
XM_029286233.1,0,0,0,0
XM_029286234.1,0,0,0,0
XM_029286235.1,0,0,1.00352,0
XM_029286236.1,0,0,0,0
XM_029286237.1,0,1.64273,2695,3593.13
XM_029286238.1,0,2.59423,2208.32,5463.12
XM_029286239.1,4,2,1578,649
XM_029286240.1,0,0,0,0
XM_029286241.1,0,0,0,0
XM_029286242.1,0,3,2,3349
XM_029286243.1,0,0,0,0
XM_029286244.1,0,0,0,1
XM_029286245.1,0,0,0,5
XM_029286246.1,0,0,0,0
XM_029286247.1,0,1.87829,1338.22,0
XM_029286248.1,0,0,0,0
XM_029286249.1,6,1.12171,3723.32,8.06654
XM_029286250.1,0,1,1,1
XM_029286251.1,0,0,0,0
XM_029286252.1,1,2,1714,647
XM_029286253.1,0,0,0,0
XM_029286254.1,3,7,7,11
XM_029286255.1,0,1,2,0
XM_029286256.1,0,0,0,0
XM_029286257.1,0,0,0,0
XM_029286258.1,0,0.000206082,6.69E-08,0
XM_029286259.1,0,0,0,0
XM_029286260.1,0,0,2,0
XM_029286261.1,1,0,14.4458,0
XM_029286262.1,0,0,0,81.5868
XM_029286263.1,0,0,78.2244,122.356
XM_029286264.1,1.00111,1,0,0
XM_029286265.1,0,0,259,1
XM_029286266.1,0,0,0,0
XM_029286267.1,0,1,0,0
XM_029286268.1,0,0,0,0
XM_029286269.1,0,1,5,0
XM_029286270.1,1,0,3,0
XM_029286271.1,0,0,50,0
XM_029286272.1,2,1,1,0
XM_029286273.1,0,0,0,0
XM_029286274.1,0,0,1,1
XM_029286275.1,0,0,162.875,0
XM_029286276.1,0,0,4.00128,0
XM_029286277.1,0,0,6.01414,0
XM_029286278.1,0,0,0,0
XM_029286279.1,0,0,18.051,1
XM_029286280.1,0,0,0,0
XM_029286281.1,0,0,1.6995,0
XM_029286282.1,0,0,9.57635,0
XM_029286283.1,0,0,3178.93,0
XM_029286284.1,0,0,2116.19,0
XM_029286285.1,0,0,0,0
XM_029286286.1,0,0,0,0
XM_029286287.1,86.8722,2.18315,159.007,833.437
XM_029286288.1,0,0,1,1
XM_029286289.1,1,0,84,1
XM_029286290.1,0,0,3104,1
XM_029286291.1,0,0,5.18E-08,0
XM_029286292.1,0,1,2401.59,42.4983
XM_029286293.1,0,0,1,0
XM_029286294.1,0,0,0,0
XM_029286295.1,0,0,0,0
XM_029286296.1,0,0,0,0
XM_029286297.1,0,0,0,1
XM_029286298.1,0,0,0,0
XM_029286299.1,0,0,2,0
XM_029286300.1,0,0,0,0
XM_029286301.1,0,0,129,0
XM_029286302.1,0,0,0,0
XM_029286303.1,0,0,0,0
XM_029286304.1,5,2,245,1
XM_029286305.1,0,0,0,0
XM_029286306.1,0,1,3,1
XM_029286307.1,0,0,1,1
XM_029286308.1,0,0,0,0
XM_029286309.1,1,0,567,7309
XM_029286310.1,0,0,0,0
XM_029286311.1,0,0,0,0
XM_029286312.1,2,6,4,3
XM_029286313.1,6128,1,323,0
XM_029286314.1,0,0,0,0
XM_029286315.1,0,0,0,0
XM_029286316.1,0,0,0,0
XM_029286317.1,0,0,0,0
XM_029286318.1,0,0,0,0
XM_029286319.1,0,0,0,0
XM_029286320.1,0,0,0,0
XM_029286321.1,0,0,0,0
XM_029286322.1,0,0,0,0
XM_029286323.1,0,0,0,0
XM_029286324.1,0,0,0,0
XM_029286325.1,0,1,0,0
XM_029286326.1,0,0,0,1
XM_029286327.1,0,0,0,0
XM_029286328.1,0,0,0,0
XM_029286329.1,0,0,1,0
XM_029286330.1,0,0,0,0
XM_029286331.1,0,0,0,0
XM_029286332.1,0,1,1275,384
XM_029286333.1,0,1,1,0
XM_029286334.1,2,1,18,158.737
XM_029286335.1,0,1,2.01621,0
XM_029286336.1,13,14,6394,23532
XM_029286337.1,0,0,0,0
XM_029286338.1,0,0,0,0
XM_029286339.1,0,0,0,0
XM_029286340.1,0,0,0,0
XM_029286341.1,0,0,0,0
XM_029286342.1,1,0,1,0
XM_029286343.1,0,0,0,0
XM_029286344.1,0,0,0,0
XM_029286345.1,0,0,0,0
XM_029286346.1,0,0,0,0
XM_029286347.1,0,0,0,0
XM_029286348.1,0,0,0,0
XM_029286349.1,0,0,0,0
XM_029286350.1,0,0,0,0
XM_029286351.1,0,0,0,0
XM_029286352.1,2,0,2,3
XM_029286353.1,0,0,0,0
XM_029286354.1,0,0,0,0
XM_029286355.1,0,0,923,0
XM_029286356.1,0,0,0,0
XM_029286357.1,1,0,49,2125
XM_029286358.1,0,0,0,0
XM_029286359.1,0,0,0,0
XM_029286360.1,0,0,0,0
