"","target_id","logFC","unshrunk.logFC","logCPM","PValue"
"1689","XM_015821177.1",-7.61047407520189,-7.94265001068737,3.12195481608461,2.15177503649886e-08
"1690","XM_015820149.1",-7.61034145207976,-8.17009798935406,3.2927712900304,1.38786215836527e-06
"1691","XM_015817168.1",-7.60547916464375,-7.86662360954721,4.26975436185159,1.77861731763465e-09
"1692","XM_015825688.2",-7.60359637252523,-7.82537587236126,4.16364831834847,1.47035028522952e-09
"1693","XM_015811343.1",-7.6023161844268,-7.86092169901343,3.94638663284944,4.14243149991047e-12
"1694","XM_015828315.1",-7.60020463082155,-8.33182141918179,2.8264265670513,1.33184351274378e-05
"1695","XM_029284054.1",-7.59899515712343,-8.15751775963205,3.27135777098011,1.4650737789575e-08
"1696","XM_015819306.1",-7.59846770354454,-7.77589416813251,3.87782632293047,1.67504864155571e-14
"1697","XM_015817888.1",-7.59834673822561,-7.90041749606577,3.52666270597946,1.03440083368147e-12
"1698","XM_015822451.1",-7.59645514528049,-8.19132470289993,2.45485803498911,1.06239257770611e-10
"1699","XM_015815752.1",-7.596340498854,-7.78180797813797,4.25011055827606,6.89616068692317e-12
"1700","XM_015813428.1",-7.59139281624691,-7.80407103465865,3.88857032399598,1.11239756954222e-12
"1701","XM_015814809.1",-7.58701598838188,-8.12484534291389,2.9698125271216,1.27474769083484e-08
"1702","XM_015826119.1",-7.58692627951114,-8.14531625029537,3.26108590718259,1.39645677886672e-08
"1703","XM_029284184.1",-7.57638027990914,-144269485.197442,1.04880374116808,0.0338198373950267
"1704","XM_015823241.1",-7.574902498787,-7.8331931552196,3.92101314972038,3.25253032017019e-09
"1705","XM_015831868.1",-7.57439981099529,-8.11205884566892,2.95822611008828,7.05411891067299e-10
"1706","XM_015831475.1",-7.57387011863799,-7.61570873100882,5.89215108019112,5.20867760670474e-09
"1707","XM_029287273.1",-7.57369331674709,-8.16859583317757,2.43328228786385,1.3922569059838e-07
"1708","XR_001548866.1",-7.56724993432237,-8.10480416740823,2.95165893852763,8.56952691984056e-08
"1709","XM_015822804.1",-7.56721545376015,-8.16212382119594,2.42701259668454,4.47768833966599e-07
"1710","XM_015830293.1",-7.56360144729911,-7.89581352750412,3.0758398084071,7.00197390851927e-09
"1711","XM_015826859.1",-7.55859662282858,-7.89081215515399,3.07092284268596,8.64994634299276e-10
"1712","XM_015826729.1",-7.554525522068,-8.14943672955357,2.41436412989466,1.81396405560103e-14
"1713","XM_015817058.1",-7.55142798376514,-8.11055931645402,3.24274855279257,8.28801565110882e-05
"1714","XM_015825000.2",-7.55001244892262,-7.81113867248623,4.75511820184684,1.95339077327684e-06
"1715","XM_029284377.1",-7.5467179603941,-7.87894986451473,3.0591695307032,6.27073357571601e-07
"1716","XM_015816201.2",-7.53753850746523,-8.09651839892024,3.2311371282838,2.38108154797659e-07
"1717","XM_015817181.1",-7.53637743114817,-8.07352254022805,2.92334203755687,1.02304410316759e-05
"1718","XM_015819378.1",-7.53501567737513,-8.09396818093056,3.22901341939537,1.99726474313987e-06
"1719","XM_015825067.1",-7.52825963709948,-7.86050009444213,3.04108775548096,3.67600871256691e-12
"1720","XM_015831758.1",-7.52776359684791,-7.7604861016998,3.46940009087689,3.56112439034919e-08
"1721","XM_015820486.2",-7.52340455946711,-7.78521331201446,4.20254635844504,2.23740759729063e-07
"1722","XM_015832034.2",-7.52214600951642,-8.07981507892541,3.20604748437644,5.34557615179067e-07
"1723","XM_015816036.1",-7.52126568920921,-8.05819257664416,2.90944591284812,0.0130026435118681
"1724","XM_015818382.1",-7.51924326771456,-8.07802535819302,3.21565049193288,7.43673362511776e-07
"1725","XM_015821449.2",-7.51434201176236,-7.77487458046005,4.65675737318526,0.00460203577593816
"1726","XM_015810725.1",-7.51297110621943,-8.10791341070099,2.37390578593254,9.06116576637565e-12
"1727","XM_015821357.1",-7.51213531392384,-7.8136907432499,3.44554661430399,4.55804024771014e-07
"1728","XM_015827369.2",-7.50735436650251,-8.04408902490572,2.89668181621324,8.27371876192107e-10
"1729","XM_015825863.1",-7.50005121544519,-7.58935035622502,5.43304514180758,6.85183008046527e-12
"1730","XM_015810238.1",-7.49557932590751,-8.03215086422018,2.88588087979253,8.2731239545838e-10
"1731","XM_015814451.1",-7.49528279378887,-7.57692416308999,5.06650194150915,1.03336052113405e-06
"1732","XM_015821087.1",-7.49505775782194,-7.57945674205876,5.38598346418174,2.60462348453327e-07
"1733","XM_015811853.1",-7.49343527596024,-8.08840648017841,2.35563637461304,6.22065845823632e-05
"1734","XM_015811655.2",-7.49045113060244,-7.80463899432444,3.70068104206861,1.41978102482186e-05
"1735","XM_015821524.2",-7.48825464830318,-7.74965328003339,4.15272790066583,7.10011169051855e-09
"1736","XM_029284287.1",-7.48575336561324,-7.78714961937171,3.42068142697756,2.0388666806819e-14
"1737","XM_015814221.2",-7.48472750306388,-8.07969237714303,2.34652915470581,5.41200184594143e-13
"1738","XM_015816473.1",-7.48390681545272,-7.62614474846114,4.56353959613062,7.26370998553442e-11
"1739","XM_015811461.1",-7.47946748567343,-7.81173082896828,2.99327044564617,1.37875358338832e-10
"1740","XM_015810883.1",-7.47101830278927,-7.77232529001802,3.40679559413935,4.5218261981957e-14
"1741","XM_015821911.1",-7.47031825303533,-8.06529255742549,2.33247215349451,2.0944964156227e-14
"1742","XM_015824240.1",-7.46683546194322,-8.00300804478756,2.85953384653626,1.04398048909118e-10
"1743","XM_015813078.1",-7.46245186017192,-8.05742367537223,2.32438679306431,9.85617314012642e-09
"1744","XM_015814883.1",-7.45872080957562,-144269485.079141,0.94156990815421,0.00827663049635516
"1745","XM_015828387.2",-7.45842516182456,-7.75965197822938,3.39525029952171,4.87140536162634e-05
"1746","XM_015832526.1",-7.45371183049482,-7.47905078930398,6.80861704473864,2.27491663063309e-05
"1747","XM_029283763.1",-7.44344892437985,-7.97928865319421,2.8380598021551,1.26775538650738e-07
"1748","XM_015824298.1",-7.43966135765498,-8.03465267254094,2.3024215052371,1.4388173360932e-07
"1749","XM_029286416.1",-7.43960150833302,-7.67241179745506,3.38213688841438,7.97184129442756e-08
"1750","XM_015820802.1",-7.43765775027,-7.97342177802802,2.8328022683892,2.71847505335294e-11
"1751","XM_015820277.1",-7.43739413500966,-8.18234898595475,2.65139653215695,0.0429541616429642
"1752","XM_015813208.2",-7.42981449161169,-7.58289275273231,4.44238738756467,5.64819797930986e-11
"1753","XM_015825510.1",-7.42705763248792,-7.98482144313828,3.13790920652362,9.32078186370789e-05
"1754","XM_015813692.1",-7.42053658364009,-7.53027348428928,4.32111372344379,1.17440212945292e-13
"1755","XM_015819421.1",-7.42047272315357,-8.01548069181742,2.28398065641832,6.76527502020493e-10
"1756","XM_015819635.1",-7.41818441902075,-7.7321417253673,3.63596410092673,1.71740703724812e-09
"1757","XM_015812821.2",-7.41018039882242,-8.00519456310501,2.27394095869368,3.21886976649195e-13
"1758","XM_015816396.1",-7.40638954247107,-7.94171767884809,2.80422681316473,5.27071851014044e-07
"1759","XM_029285013.1",-7.40356561594261,-7.51061761808303,4.85906602320097,6.91306210486136e-10
"1760","XM_029283396.1",-7.39286446099584,-7.92798930295416,2.79172953943038,7.57658799380219e-10
"1761","XM_015820172.1",-7.39218878571075,-7.92730999635425,2.79117558357127,5.1054925473958e-08
"1762","XM_015821198.1",-7.39177036004883,-7.92687771816257,2.79070717829064,2.01298248721506e-07
"1763","XM_015813009.1",-7.39135409217293,-7.94872070188389,3.10765094584183,2.50112842343031e-07
"1764","XM_015818828.1",-7.39031318530314,-7.57535295826622,4.05087567210427,5.59053918203823e-13
"1765","XM_015826324.1",-7.38943489597618,-7.92452020875358,2.78869132280433,2.46520459598757e-07
"1766","XM_015823705.2",-7.38933691119102,-7.94547797496492,3.09366848371676,4.78404567497403e-06
"1767","XM_029284466.1",-7.38745113984473,-7.94357057336627,3.09206232671127,1.29500711427251e-07
"1768","XM_015816264.1",-7.38296355011758,-7.97799690853191,2.24759613922296,7.50235425399385e-12
"1769","XM_015810464.1",-7.3785426798226,-7.43591863430174,5.74372784943802,2.47678842948183e-10
"1770","XM_015815393.1",-7.37766461063772,-7.93367218492304,3.08371896961866,4.63322373709731e-05
"1771","XM_015813686.1",-7.37761398714504,-7.63800037069952,4.05333214578812,1.79440507332893e-09
"1772","XM_015823574.1",-7.37437875579172,-7.63571586183374,4.04465921223415,1.2195568281091e-07
"1773","XM_015824256.1",-7.37033542646641,-7.90514688707224,2.77120355856138,2.5474083338442e-10
"1774","XM_015832121.2",-7.37027330552198,-7.90508007056159,2.77110203384929,8.63895374741865e-10
"1775","XM_015816430.1",-7.36567758735151,-7.66633653766536,3.30772725293909,2.36681253108152e-14
"1776","XM_015814915.1",-7.3644126074615,-7.92147335634937,3.08496073090475,1.02282247428258e-07
"1777","XM_015820807.1",-7.3637877156085,-7.89850180851408,2.76517105466131,5.53715166290893e-12
"1778","XM_015811804.1",-7.36249714951178,-7.6235155417194,4.50180904920812,9.11951056962867e-05
"1779","XM_015818359.1",-7.35652992144608,-7.54405996651555,4.33919616627218,5.15978169574444e-09
"1780","XM_015820714.2",-7.34975921576772,-7.60544126121073,3.71354525389925,8.07907966041921e-11
"1781","XM_029284897.1",-7.34959021878011,-7.48547615650208,4.15356203048169,2.3629540074933e-14
"1782","XM_015817547.1",-7.34338853325926,-7.45002618556653,5.5349510479189,8.39414038964201e-06
"1783","XM_015830151.1",-7.34232435994959,-7.56380680517156,3.92242086316739,1.89420115269029e-05
"1784","XM_015824627.2",-7.3397719097558,-7.52848965451386,4.84387575614879,5.35864237008608e-06
"1785","XM_029285695.1",-7.33906059351016,-7.56053965622679,3.9192630049482,8.34725470655109e-09
"1786","XM_029286860.1",-7.33633873160962,-7.93140236800562,2.20243484731803,2.25019663192407e-13
"1787","XM_015829701.1",-7.33576274110231,-7.93082394166436,2.20168866764791,1.66031437627424e-12
"1788","XM_015811576.1",-7.33533290455634,-7.89083533888563,3.04805917505917,1.29532009968354e-05
"1789","XM_015820333.1",-7.32963359607053,-7.51718727438374,4.3122977128125,2.36437388462852e-07
"1790","XM_015822422.1",-7.32319333250067,-7.62358679468978,3.26780077912183,4.28115122921227e-12
"1791","XM_015816018.1",-7.32220561353771,-7.62259212673299,3.26690874882499,1.37708997570528e-13
"1792","XM_015817047.1",-7.32174061065087,-7.3920354714168,6.8779986075954,2.90725603498847e-05
"1793","XM_029287264.1",-7.30517957559176,-7.53812194947728,3.24910353698172,0.0138073524448416
"1794","XM_015822481.2",-7.30398134436697,-7.83783450170062,2.71052782894286,1.91260519525437e-09
"1795","XM_015812158.1",-7.30363209178392,-7.55393985604319,3.15992536901565,3.99407869158804e-09
"1796","XM_015824523.1",-7.30164154857577,-7.8354518493557,2.70826369924725,3.74702405119048e-08
"1797","XM_015820148.1",-7.30152398157118,-7.60178159625357,3.24742224560666,4.28084921045673e-07
"1798","XM_015827335.1",-7.2994987079903,-7.85581423712146,3.03032336213143,8.24665332259388e-07
"1799","XM_015823207.1",-7.29840734689377,-7.35384515162623,5.12253453383641,1.1107292517247e-10
"1800","XM_015823635.1",-7.28635564156965,-7.84253471237471,3.01906600957999,6.06012307023193e-06
"1801","XM_015815751.1",-7.28484684101185,-7.81841524346664,2.69296209689398,1.19284175447609e-06
"1802","XM_015813463.1",-7.28077382007396,-7.87587406705615,2.14890262050595,4.35300480134761e-11
"1803","XM_015820546.2",-7.27646008990431,-7.45574433029342,3.54699456092941,1.78662258521495e-05
"1804","XM_015812968.1",-7.2591674640559,-7.85427379829492,2.12756640083526,2.33293673747718e-08
"1805","XM_015813374.1",-7.25755531560326,-7.44656082714908,4.71182418448173,0.00224746544911571
"1806","XM_015818309.1",-7.25634262689672,-7.85145295472322,2.12501723877904,8.08714268975243e-11
"1807","XM_015821557.1",-7.2557899289043,-7.81039580808902,2.98034734531502,0.00189955465730235
"1808","XM_015821180.2",-7.25398864537567,-7.40185811540369,3.77019347391861,9.85474704868132e-08
"1809","XM_015813789.1",-7.25071074244735,-7.80525942635498,2.97602079619258,4.08451502287894e-07
"1810","XM_015818723.1",-7.249465167521,-7.78251260346321,2.66062437475059,3.79301659292368e-06
"1811","XM_015819669.1",-7.24823121429519,-7.54815246520706,3.19733232934442,7.09542733961182e-08
"1812","XM_015811495.1",-7.24391443691602,-7.83903182945418,2.11303021846517,1.28880092660101e-09
"1813","XM_015823546.1",-7.24178174822928,-7.54165574719305,3.19147496533179,2.22880851064481e-08
"1814","XM_015831487.1",-7.24143542144656,-7.45317831188698,3.5524032118873,2.4751571457297e-13
"1815","XM_015812855.1",-7.24027750262586,-7.6237850643743,3.6391846744362,0.00587977777562245
"1816","XM_015813924.1",-7.2399350809128,-7.4124063890485,4.09633032726979,2.29735686227179e-09
"1817","XM_015824757.1",-7.23917192722305,-7.57153060038678,2.75826841339161,3.38195805671943e-10
"1818","XM_015814437.1",-7.23899708970509,-7.57135494980704,2.75808326149574,2.40858922651295e-12
"1819","XM_015832392.1",-7.23570733018291,-7.79008324818834,2.96326783937406,5.88115190035062e-07
"1820","XM_015823578.1",-7.23435045183847,-7.34149478323808,5.40230060871445,1.10894752147831e-06
"1821","XM_015815533.1",-7.2320294082552,-7.54529696725008,3.47158767488939,8.72152975398956e-07
"1822","XM_015816606.1",-7.23137184277203,-7.82649935832884,2.10117796881718,1.4459484456264e-06
"1823","XM_015815317.1",-7.23079422765164,-7.46379724088852,3.17586100705202,6.30236058552746e-12
"1824","XM_015826303.1",-7.22984906243083,-7.54310918750675,3.46954471401467,3.03855239578288e-09
"1825","XM_015830849.1",-7.22866688464759,-7.58055339894228,3.810442283449,0.0108770718228645
"1826","XM_029287223.1",-7.22089633414335,-7.81602570425485,2.09078649323903,1.4857553186868e-09
"1827","XM_015817535.1",-7.21747345718748,-7.47895691228698,4.35385805756114,0.000174792679106107
"1828","XM_015810432.1",-7.217424307657,-7.37075132995452,4.23246895523202,1.22561482952168e-07
"1829","XM_015811746.1",-7.21503310269352,-7.77044080755763,2.95843373523337,1.17471137840061e-05
"1830","XM_015822772.1",-7.21137414635635,-7.80651559236111,2.08215756322503,1.08899860119878e-07
"1831","XM_015826839.1",-7.20969141188272,-7.42132849957852,3.52236561419758,6.1347491999249e-07
"1832","XM_015811267.1",-7.2090781313653,-7.52225456118285,3.45136137539708,0.000216976422887899
"1833","XM_015823772.1",-7.20695509820368,-7.43997829283787,3.15234718465277,6.20110395224639e-12
"1834","XM_015820722.1",-7.20611653581071,-7.73852010962905,2.62104083807924,1.68997922892365e-09
"1835","XM_015817360.1",-7.20437301850535,-7.32022756546005,4.19718960568706,1.60803007763783e-11
"1836","XM_015813539.1",-7.19907113302357,-7.25606426800537,4.98557587323318,3.82120562288228e-07
"1837","XM_015811564.1",-7.19651128102965,-7.46003128824739,4.37629374322456,2.09191526131123e-05
"1838","XM_015812796.1",-7.19639567453908,-7.49597753070609,3.14888144736928,3.12259962194094e-09
"1839","XM_015824175.1",-7.19428705588365,-7.52666184334112,2.71452405083582,1.35164344335707e-10
"1840","XM_015812277.1",-7.19374637695266,-7.50770023658896,3.45046528252374,3.79489247123303e-08
"1841","XM_015811373.1",-7.1888136966462,-7.78396306942018,2.06014098250354,0.0061458900569049
"1842","XM_015823098.1",-7.18542716566829,-7.35786963425106,4.04620049236323,7.01727715921648e-08
"1843","XM_015809980.1",-7.17564408599046,-7.47509709408864,3.12929446859416,1.97051526729737e-09
"1844","XM_015826430.1",-7.17555064825887,-7.27864046757063,4.9434509029593,6.83154530931786e-08
"1845","XM_015822479.1",-7.17306088226882,-7.70497985411505,2.59107407361105,3.17233284766808e-10
"1846","XM_015817770.1",-7.17027168232861,-7.76543225132595,2.04246142376438,2.14325969862541e-05
"1847","XM_015824683.1",-7.16635458057204,-7.29210837393758,3.89254205005124,0.017942888041763
"1848","XM_015822142.1",-7.16292496369261,-7.46229348589665,3.11740835850029,2.00952430710692e-13
"1849","XM_015811764.1",-7.16069751422381,-7.46005298232126,3.11529309223899,1.07865260409214e-05
"1850","XM_015815568.1",-7.15944572331899,-7.31824736836003,3.58551883373754,4.32553226396324e-12
"1851","XM_015831716.1",-7.15587891695405,-7.4091487942901,3.53562817419388,2.24668268769326e-09
"1852","XM_015819064.2",-7.15561080221016,-7.70908408005409,2.89508473233128,0.00214804922998616
"1853","XM_015814666.1",-7.14448563379549,-7.27913208423831,5.18341410182163,4.16396441848293e-07
"1854","XM_015817925.1",-7.13977817246431,-7.17359282285996,5.66185180167743,0.00198486507923456
"1855","XR_001549053.1",-7.13253600991028,-7.28596342694822,4.14816784519748,3.6350300489173e-05
"1856","XM_015826166.1",-7.12994431525236,-7.18276259258961,5.42053480737952,3.01477194031211e-10
"1857","XM_015822534.2",-7.12847169468562,-7.68162418685333,2.8720500096222,6.24298359333737e-05
"1858","XM_015818316.1",-7.12238987387115,-7.71757261226843,1.9964770983143,2.79174583692716e-05
"1859","XM_015811305.1",-7.12111082736687,-7.23300101329402,5.40014331974397,1.52635757320631e-07
"1860","XM_029284261.1",-7.1200638248161,-7.65117791367023,2.5427253101484,9.05478070294683e-11
"1861","XM_015817667.1",-7.11990652523738,-7.1535237912454,7.25370371521771,0.000380701782222545
"1862","XM_015821476.1",-7.11854781182921,-7.71372123177972,1.99185597969052,1.94490878367239e-08
"1863","XM_015813064.1",-7.11852541552387,-7.30900875454157,4.58660533639635,9.88157787355181e-07
"1864","XM_015817713.2",-7.11851976337127,-7.64961307655079,2.54137148618452,8.30545019164833e-10
"1865","XM_015828411.2",-7.11851567943006,-7.45090552665092,2.64057399375585,7.07351862111656e-12
"1866","XM_015822473.1",-7.11834740632274,-7.22108598214748,4.62244949547417,4.03170676624181e-10
"1867","XM_015821610.2",-7.11635262734818,-7.32768196861912,3.43316113133617,5.92816195982766e-09
"1868","XM_015811131.1",-7.11567545086544,-7.6699735069022,2.87418752916992,1.59460394656937e-05
"1869","XM_015821675.2",-7.11108566160085,-7.36807365809989,3.82229558886217,1.75199703015101e-05
"1870","XM_015814695.1",-7.11092022643085,-7.36790962820457,3.82265210069421,1.72534345271466e-05
"1871","XM_015825916.1",-7.10806028616323,-7.15206385990589,5.56404118839908,1.06389660585563e-14
"1872","XM_015831915.1",-7.10642174170891,-7.63733087899088,2.53036221309176,2.6774295278014e-10
"1873","XM_015812116.1",-7.10523580713637,-7.36214918153843,3.81737961608384,1.01519512868828e-08
"1874","XM_015826315.1",-7.10476501938723,-7.69994102723514,1.97835176024189,0.00188377621525927
"1875","XM_029283654.1",-7.10301176291163,-7.41575340594171,3.35852580262931,1.81850093507503e-07
"1876","XM_015810572.1",-7.10249118454235,-7.40146516992266,3.06076291189847,2.22620158299419e-05
"1877","XM_029285181.1",-7.10227593897165,-7.29278134816442,4.57027952069931,4.87381813574661e-07
"1878","XM_015818493.1",-7.09832460013078,-7.54121986743522,2.29217108890104,0.0251358670648075
"1879","XM_015812372.1",-7.09559634946986,-7.11883237874183,6.15274665375201,2.1691536636447e-10
"1880","XM_015821162.1",-7.09481459435318,-7.24302728804807,4.31772235809409,7.00825430530913e-06
"1881","XM_015827843.1",-7.0941769836738,-7.28217083899968,4.09752043450398,4.39990361250471e-10
"1882","XM_015818335.1",-7.09086889556424,-7.68604476405878,1.96452112914548,0.000703699271920994
"1883","XM_015818093.1",-7.08504217965612,-7.34169490282675,3.80003467994989,2.23491354477038e-08
"1884","XM_015824666.1",-7.08449439231243,-7.234242201373,4.48471498549317,2.79801510805018e-07
"1885","XM_029284880.1",-7.08115680191742,-7.67635279462502,1.95664130617649,1.51736334948604e-06
"1886","XM_015821558.1",-7.07945818216389,-7.67465216183092,1.9547825080194,1.18947496801441e-09
"1887","XM_015814212.1",-7.07680906665388,-7.63067245797554,2.8412835598941,1.0690704580797e-05
"1888","XM_015827510.1",-7.07553090621611,-7.4079294833018,2.59870929945665,3.92908279241717e-13
"1889","XM_015811571.1",-7.07488515303791,-7.2104624969962,5.05732883744189,9.38696791949026e-07
"1890","XM_015831497.1",-7.07363510137361,-7.19704128125737,3.82554664387105,4.93748305236155e-12
"1891","XM_015821249.1",-7.0664169934803,-7.62015813866941,2.83249688592598,1.92135282602074e-06
"1892","XM_015821574.1",-7.06496922058528,-7.59524744361553,2.49272306329091,0.00518327614948197
"1893","XM_015825383.1",-7.0589724788272,-7.6541703566782,1.93509498954055,4.56641125065398e-10
"1894","XM_015810443.1",-7.05747695541409,-7.60980281433845,2.81191096410589,0.0140375678390632
"1895","XM_015831084.1",-7.05694909574384,-7.58709261374616,2.48523138611785,1.83345795673255e-09
"1896","XM_015810514.1",-7.05612097853822,-7.8624398078892,2.12790737114666,0.00366167034849914
"1897","XM_015812576.1",-7.05459856019972,-7.58470098295901,2.4832638393176,1.75854906836681e-08
"1898","XM_015814199.2",-7.05411555282088,-7.15689768293808,4.55882420822776,3.73087373446063e-09
"1899","XM_015814799.1",-7.05400552890109,-7.30579263786457,3.44332396474801,3.03887267243995e-08
"1900","XM_015820440.1",-7.05332292946579,-7.35197975479031,3.0146852266287,2.26302763625474e-05
"1901","XM_015823656.1",-7.04852092075913,-7.30022786630967,3.43831077682435,1.21282227559434e-09
"1902","XM_015818333.1",-7.04797235333041,-7.59350229296368,2.44030789451731,0.00692977175564647
"1903","XM_029286781.1",-7.04454238318925,-7.63905052542136,1.92288750244216,5.60380440865646e-07
"1904","XM_015811174.1",-7.04371405967768,-7.10663280354872,5.42146747910508,7.26382129382363e-09
"1905","XM_029285905.1",-7.04179850695071,-7.2528779976825,3.36191985820245,3.09474664873863e-13
"1906","XM_015818873.1",-7.03937511062498,-7.22219005924748,3.72128214579286,2.38809872061362e-12
"1907","XM_015831485.1",-7.03891053993558,-7.10877245292781,5.83440453088545,4.99478825602084e-06
"1908","XM_015828226.2",-7.03550033651999,-7.15436341857391,3.83634555115082,0.000158745203686625
"1909","XM_015816888.1",-7.02646064846822,-7.55584985049975,2.45852144240212,1.0168144519969e-09
"1910","XM_029283294.1",-7.02577698246933,-7.55514260385293,2.45781596162771,2.34057595983589e-08
"1911","XM_015816079.1",-7.02024695195548,-7.25302011680536,2.97042948155076,0.0166735165156601
"1912","XM_015812984.1",-7.01669068966684,-7.54582897032595,2.44989547165332,3.47906181022106e-09
"1913","XM_015824159.1",-7.01085027638252,-7.06725677582174,5.96222442053179,4.8589702225047e-10
"1914","XM_015822070.1",-7.00602402112386,-7.02338788544203,6.62795939023876,6.77120967747092e-13
"1915","XM_015819246.1",-7.00563741065999,-7.53450499795361,2.44037672080812,2.64794103841626e-07
"1916","XM_029286276.1",-7.00539327275824,-7.1860004273221,3.27061907328362,1.22635472861166e-12
"1917","XM_015816335.1",-7.00493420291704,-7.10951094960608,4.38165415740291,2.70220890829742e-13
"1918","XM_015823026.1",-7.00269526804993,-7.59782358553392,1.88243337934585,2.83928035403561e-05
"1919","XM_015819377.1",-7.00201212425012,-7.25758680622049,3.72872923869599,0.00052005582026078
"1920","XM_029286051.1",-7.00197367486873,-7.5966754912584,1.8817742405322,2.75351530101158e-08
"1921","XM_015824104.1",-7.00107264367405,-7.59618809768041,1.88011594568853,1.39593000991095e-07
"1922","XM_015810526.1",-7.00090819434306,-7.59603317359307,1.88068645053639,2.16883266766432e-06
"1923","XM_015821788.2",-6.99879307340939,-7.0349770269944,5.47113961682447,5.36533260264504e-07
"1924","XM_015830031.1",-6.99689397109019,-7.62023008227727,1.82805469858837,4.50496834008659e-05
"1925","XM_029283401.1",-6.99600944700123,-7.29430342021184,2.96089618063178,0.0264085698403796
"1926","XM_015810703.1",-6.99265018871457,-7.52121191375681,2.42943140962649,0.000194194643392752
"1927","XM_015831711.1",-6.99079169192654,-7.17329220259586,3.67591425906386,4.71273625920675e-09
"1928","XM_015820612.1",-6.98988600793413,-7.288151417419,2.95514615265836,2.08108950518553e-13
"1929","XM_015813099.1",-6.98950388449712,-7.32191317238316,2.51495664371024,3.31336465500426e-13
"1930","XM_015823614.1",-6.98945706230113,-7.30261248805486,3.27291134085342,2.96454094478776e-06
"1931","XM_029283349.1",-6.98825560790396,-7.30140936024874,3.2716981240813,7.73982368556056e-07
"1932","XM_015825593.1",-6.98505217073833,-7.5133984411226,2.42239734772007,2.45782382126265e-07
"1933","XM_015813236.1",-6.97953662249749,-7.15185908081341,3.85695884755791,5.39544035610821e-10
"1934","XM_015825685.1",-6.97874772352011,-7.31115662262333,2.50445197712218,7.83440124572569e-12
"1935","XM_015821540.1",-6.9775323871017,-7.3099434097583,2.50333595606152,8.91365662913964e-11
"1936","XM_015831527.1",-6.97645512509874,-7.50458193911956,2.41487393481728,0.000646713182646207
"1937","XM_015830087.1",-6.97602371068254,-7.52735188078312,2.74297900186327,2.65891910200721e-07
"1938","XM_015819395.1",-6.9753091169938,-7.19696333591552,3.60220212237837,5.3945677986466e-08
"1939","XM_015810171.1",-6.97349994961061,-7.228699209773,3.70374433598368,6.2903384402365e-08
"1940","XM_015823990.1",-6.97123198592084,-7.08099232888724,3.87757367666151,1.22112216985741e-11
"1941","XM_015817247.1",-6.96883778953756,-7.09260886898632,4.18415862086617,1.75408322587577e-11
"1942","XM_015820141.1",-6.96657783256626,-7.00962695222686,6.31502009699501,3.36998166624771e-07
"1943","XM_015814186.1",-6.96633741178098,-7.26445285404621,2.9330511462572,6.20249594559299e-08
"1944","XR_003810530.1",-6.96517755754209,-7.56024222696145,1.84633050600384,0.000520953848514335
"1945","XM_029284327.1",-6.96344631022504,-7.11169329372495,4.18764874305539,3.91613408307949e-08
"1946","XM_029284690.1",-6.96249130935223,-7.14480911952451,3.64908190054423,6.97876066190851e-09
"1947","XM_029283397.1",-6.95546637518768,-7.10420452618155,4.19575821301726,2.80052729118368e-07
"1948","XM_015832527.1",-6.95303670646061,-7.26604843161278,3.24111909538439,4.37124937904359e-07
"1949","XM_015818686.1",-6.94893164711913,-7.00188504114032,4.83950218120688,2.49024185437626e-05
"1950","XM_029287305.1",-6.94425180649163,-7.36934652046155,3.19595656154852,0.0029334571497672
"1951","XM_015810880.1",-6.94259454718313,-7.49350898455618,2.71474671519819,8.43680029148703e-06
"1952","XM_015827632.1",-6.93650541731157,-7.26895223093409,2.46325128765165,2.483008285714e-12
"1953","XM_015817735.1",-6.93546291248597,-7.07366633520017,4.91799681968326,2.0572888228621e-05
"1954","XM_015831610.1",-6.93503714962406,-7.53004483304196,1.81708415461871,7.19139315172432e-06
"1955","XM_015822653.1",-6.9314869417503,-7.07974048685508,4.1562399889896,4.98454912705924e-10
"1956","XM_015811587.1",-6.92754035692954,-7.47826908051781,2.70206125420711,1.03994975840401e-05
"1957","XM_015812799.1",-6.92647827887158,-7.02948831776828,4.40442699238549,7.13320223443353e-05
"1958","XM_015814665.1",-6.92525268944537,-7.10578351246232,3.19235885662055,3.752575316495e-06
"1959","XM_029287298.1",-6.9219507810321,-7.02957862956609,3.85454889265909,0.000121996285843139
"1960","XM_029285862.1",-6.92077296879855,-7.06527511680392,3.83663751780353,1.00510003961903e-14
"1961","XM_015821165.1",-6.92008252591871,-7.10990272608752,4.36311644260201,2.02573773825709e-06
"1962","XM_015826664.1",-6.91829935787178,-7.47031021466015,2.70764285790627,9.17075023179569e-05
"1963","XM_015815934.2",-6.91641924856367,-7.44299390519526,2.36223887665039,2.41663229893181e-10
"1964","XM_015819039.1",-6.91508979693693,-7.01796394689592,4.42125394555707,3.09947422786883e-05
"1965","XM_015819460.1",-6.9067268902662,-7.02729516270512,4.00952360942924,2.58227928459388e-10
"1966","XM_029286643.1",-6.90665369893193,-7.45851644475108,2.697790343768,9.47307134948849e-06
"1967","XM_015812990.1",-6.90488336144902,-7.43116666627341,2.35230984036958,4.22455590827274e-08
"1968","XM_015826289.1",-6.89887185189676,-7.45064030369843,2.69124526284013,5.54495790586549e-07
"1969","XM_029284057.1",-6.89818174626672,-7.23069208905543,2.42580499841648,7.40942654874266e-09
